unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
74,SG_HABIT4_03,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles makes a calm open gesture suggesting simplicity, bright reassuring expression. Same Japanese living room, same wardrobe family, soft morning light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
75,SG_HABIT4_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, wrinkles, age 65-75) calmly lays out tomorrow's clothes on a Japanese tatami mat or chair the night before, relaxed evening preparation. Japanese bedroom, warm evening lamp light. No readable text. Avoid photorealistic drift, avoid youth drift."
76,SG_HABIT4_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A Japanese wall clock showing departure time with a comfortable buffer, an older Japanese person (silver-gray hair, wrinkles) in the background calmly putting on shoes at a normal pace. Japanese apartment genkan, morning light. No readable text. Avoid photorealistic drift, avoid youth drift."
77,SG_HABIT4_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, gentle wrinkles, age 65-75) walks through their Japanese apartment hallway at a comfortable pace, relaxed posture, no rush. Morning light, warm flat colors, calm atmosphere. No readable text. Avoid photorealistic drift, avoid youth drift."
78,SG_HABIT4_03,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair makes a calming slow-down gesture with both hands, gentle reassuring expression saying there is no need to rush. Same Japanese living room, same wardrobe. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
79,SG_HABIT4_03,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A peaceful Japanese morning scene: a quiet Japanese residential street with gentle sunlight, an older person walking slowly and comfortably in the distance. Warm breathing-space composition, calm flat colors. No readable text. Avoid photorealistic drift."
80,SG_HABIT5_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair shows all five fingers with a calm presentational gesture, introducing the final fifth habit. Same Japanese living room, same wardrobe family. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
81,SG_HABIT5_01,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese woman (silver-white hair, gentle wrinkles, age 65-75) looks at a long handwritten to-do list on a Japanese kitchen table, overwhelmed expression, many tasks crowded into the morning. Japanese apartment kitchen, morning light. No readable text. Avoid photorealistic drift, avoid youth drift."
82,SG_HABIT5_01,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A busy montage-like composition: an older Japanese person (silver-gray hair, wrinkles, age 65-75) shown in multiple overlapping poses — carrying shopping bags, pushing a vacuum, checking a clinic schedule — all crammed into one morning scene. Japanese apartment and neighborhood context, morning light. No readable text. Avoid photorealistic drift, avoid youth drift."
83,SG_HABIT5_01,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, wrinkles, age 65-75) slumps exhaustedly on a Japanese sofa before noon, completely drained, arms limp at sides. Japanese living room, midday light. Subdued warm palette suggesting energy depletion. No readable text. Avoid photorealistic drift, avoid youth drift."
84,SG_HABIT5_01,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese person (silver-gray hair, wrinkles) sits motionless in a Japanese tatami room in the afternoon, no motivation to do anything, staring out the window. Warm but subdued afternoon light. Same wardrobe family. No readable text. Avoid photorealistic drift, avoid youth drift, avoid dramatic depression imagery."
85,SG_HABIT5_02,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic energy bar illustration: morning section fully depleted from overuse, afternoon and evening sections empty. Clean educational metaphor showing energy used up too early. Panel-like layout, warm-to-cool gradient. No readable text. Avoid infographic overload, avoid photorealistic drift."
86,SG_HABIT5_02,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic illustration of the pacing concept: a calm timeline divided into morning, afternoon, and evening blocks, with tasks distributed evenly across them instead of crowded in the morning. Clean educational metaphor, balanced warm palette, panel-like clarity. No readable text. Avoid infographic overload, avoid photorealistic drift."
87,SG_HABIT5_02,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles makes a reassuring open gesture, calm expression conveying that pacing is simple. Same Japanese living room, same wardrobe family. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
88,SG_HABIT5_02,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic split illustration: on one side, resting before exhaustion (energy bar still half full); on the other side, distributing tasks across the day (balanced schedule). Clean educational metaphor, warm balanced palette. No readable text. Avoid infographic overload, avoid photorealistic drift."
89,SG_HABIT5_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, wrinkles, age 65-75) sits calmly at a Japanese kitchen table, looking at a simplified morning plan with only one or two items marked. Relaxed posture, content expression. Japanese apartment, morning light. No readable text. Avoid photorealistic drift, avoid youth drift."
90,SG_HABIT5_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, wrinkles, age 65-75) looks at a simple weekly planner on a Japanese kitchen table, some tasks moved to afternoon or another day. Calm organized body language. Japanese apartment interior, soft daylight. No readable text. Avoid photorealistic drift, avoid youth drift."
91,SG_HABIT5_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese woman (silver-white hair, gentle wrinkles, age 65-75) walks with a single shopping bag on a quiet Japanese neighborhood street, calm and unhurried, having chosen only shopping for today. Gentle morning light, Japanese residential area. No readable text. Avoid photorealistic drift, avoid youth drift."
92,SG_HABIT5_03,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman (silver-white hair, wrinkles) sits comfortably in a Japanese living room in the afternoon, relaxed and still energetic enough to read or enjoy tea. Warm afternoon light. Same wardrobe family. No readable text. Avoid photorealistic drift, avoid youth drift."
93,SG_HABIT5_03,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic energy bar illustration: morning section used moderately, afternoon section still has energy remaining, a gentle reserve visible. Clean educational metaphor, warm balanced palette. No readable text. Avoid infographic overload, avoid photorealistic drift."
94,SG_HABIT5_03,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles gives a warm gentle smile with a small nod, suggesting that keeping some energy in reserve makes the whole day easier. Same Japanese living room, same wardrobe, soft light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
95,SG_CLOSE_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles sits at the Japanese table with both hands resting calmly, warm reflective expression, beginning the closing summary. Same Japanese living room, same wardrobe family, soft afternoon light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
96,SG_CLOSE_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair gives a gentle understanding nod, acknowledging these habits are all ordinary everyday things. Same Japanese living room, same wardrobe, warm light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
97,SG_CLOSE_02,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles shifts to a slightly more serious but caring expression, one hand raised gently to note an important caution. Same Japanese living room, same wardrobe family. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
98,SG_CLOSE_02,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic calendar showing one week with a gentle warning indicator — if fatigue persists beyond this timeframe despite lifestyle changes, further attention is needed. Clean educational composition, warm but slightly cautious palette. No readable text. Avoid fake scientific proof imagery, avoid photorealistic drift."
99,SG_CLOSE_02,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A symbolic illustration: gentle warning signs shown as soft icons — appetite loss, weight change — floating near a calm older body silhouette (silver hair). Clean educational composition, warm cautious palette, low clutter. No readable text. Avoid dramatic medical imagery, avoid photorealistic drift."
100,SG_CLOSE_02,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. An older Japanese person (silver-gray hair, gentle wrinkles, age 65-75) sits calmly in a Japanese clinic waiting room, having decided to consult their family doctor. Clean Japanese clinic interior, calm reassuring atmosphere. No readable text. Avoid doctor costume on patient, avoid dramatic medical imagery, avoid photorealistic drift, avoid youth drift."
101,SG_CLOSE_02,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles makes a calm educational gesture, warm expression reminding viewers this video is for lifestyle review, not medical advice. Same Japanese living room, same wardrobe. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
102,SG_CLOSE_02,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair gives a firm but gentle nod, reinforcing the importance of consulting a doctor for individual conditions. Same Japanese living room, same wardrobe, soft light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
103,SG_SUMMARY_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles sits up slightly, bright engaged expression, beginning the final summary. Same Japanese living room, same wardrobe family, warm light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
104,SG_SUMMARY_01,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A clean summary composition: five small icons representing the five habits arranged in a row — empty plate (skipping breakfast), cold glass (cold water), sofa (sitting still), running figure (rushing), crowded list (overloading). Clean panel-like layout, warm flat colors. No readable text. Avoid infographic overload, avoid photorealistic drift."
105,SG_SUMMARY_01,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. The same five habit icons now shown with gentle positive alternatives beside each — small breakfast, warm water, gentle movement, calm pace, balanced schedule. Clean educational comparison layout, warm optimistic palette. No readable text. Avoid infographic overload, avoid photorealistic drift."
106,SG_SUMMARY_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair makes a calming open-palm gesture, reassuring expression saying no need to change everything at once. Same Japanese living room, same wardrobe, warm light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
107,SG_SUMMARY_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair gives a warm supportive smile with both hands resting on the table, gentle accepting expression — perfection is not needed. Same Japanese living room, same wardrobe. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
108,SG_SUMMARY_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair raises one finger gently, warm encouraging expression suggesting to try just one thing starting tomorrow morning. Same Japanese living room, same wardrobe, warm light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
109,SG_SUMMARY_01,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles gives a hopeful calm expression, hands clasped gently, conveying that small changes can make mornings easier. Same Japanese living room, same wardrobe, warm soft light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
110,SG_CLOSE_03,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a clean editorial manga illustration in a seinen soft educational style. The same older Japanese woman host with silver-gray hair and gentle wrinkles gives a warm grateful bow of the head, appreciative farewell expression. Same Japanese living room, same wardrobe family, warm golden light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid photorealistic drift."
111,SG_CLOSE_03,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a clean editorial manga illustration in a seinen soft educational style. A serene final scene: a peaceful Japanese morning neighborhood with soft golden sunlight, a quiet residential street with small gardens and gentle warmth, evoking a calm and pleasant morning ahead. Breathing-space composition, warm flat colors, gentle warm accents, no people in focus. No readable text. Avoid photorealistic drift, avoid cluttered composition."
