script_text,prompt_img_nano,prompt_video_veo3
足回りを動かすことで、足の筋肉がポンプのように働き始めます。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A clean diagram of leg muscles functioning like a mechanical pump, smoothly squeezing to push blood upwards. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Steady layer hold. The mechanical pump diagram gracefully squeezes and releases, pushing the blood upward with a steady, rhythmic pulse. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
眠っていた働きが呼び覚まされ、下半身に溜まりがちな血液をスムーズに心臓へ戻してくれます。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A clean diagram showing blood circulation smoothly flowing from the lower body back up to a healthy glowing heart. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth diagrammatic pan. Blood circulation pathways visibly flow upward, joining into a healthy, softly glowing heart. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
上半身の緊張をほぐすなら、大の字ストレッチがおすすめです。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person lying on their back in bed, doing a large 'Dai' (大) character stretch, expanding their chest comfortably. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational camera pull. The person in bed extends into a large, comfortable stretch, uncurling the upper body smoothly. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
仰向けのまま、両手と両足をベッドいっぱいに軽く広げて伸ばします。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The same person spreading both arms and both legs lightly across the entire bed surface, deeply relaxed. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. Both arms and legs slowly spread outward across the bed surface as the person visibly sinks into deep relaxation. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
強く伸ばす必要はありません。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The person keeps their limbs relaxed during the stretch, showing a soft, non-forceful, comfortable effort. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. The limbs rest gently in the stretched position, embodying completely relaxed, non-forceful comfort. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
眠っている間に縮こまった体が、少しずつほぐれていくのを感じてみてください。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A visual metaphor of a tightly curled, stiff leaf or fabric gently unfurling and softening in the warm morning light. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth layered parallax. The tightly curled visual metaphor leaf subtly and organically unfurls itself in the warm light. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
このちょっとした動きが、今日一日を元気に過ごすための準備体操になります。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A bright, refreshing view of a morning window with sunlight pouring into the bedroom, signaling readiness for an energetic day. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Slow breathing camera pan. Bright sunlight flows generously through the window, with curtains softly fluttering in the fresh morning breeze. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
最後に見直したい習慣の3つ目は、朝いちばんの水分補給です。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host holds up three fingers with a gentle smile, introducing the third habit. Simple calm background. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host holds up three fingers with a gentle, inviting smile. Subtle room airflow. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
朝起きてすぐ、熱いコーヒーや濃いお茶を飲むのが日課になっている方も多いかもしれません。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older Japanese person in their kitchen pouring a very hot dark coffee or strong tea first thing in the morning as a bold daily routine. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational camera track. The older person confidently pours a steaming dark coffee into a mug in the morning kitchen. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
でもその前に、コップ一杯の水を飲む習慣を、ぜひつけてみましょう。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. Close-up of a clear glass of fresh water being held gently by an older person's hands, illuminated by morning light. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Slow inspection camera push. The clear glass of water catches the morning light gorgeously as the person's hands cradle it. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
年齢を重ねると、喉が渇いたというセンサーが、少しずつ鈍くなってきます。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A clever diagram showing an internal 'thirst sensor' dial lightly covered in dust or turning sluggish, representing aging changes. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Steady layer hold. The illustrative 'thirst sensor' dial looks sluggish, barely vibrating, while subtle dust specs float around it. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
そのため、自分では気づかないうちに水分不足になっていることがよくあるのです。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A symbolic visual of a person walking in the desert without realizing they are thirsty, representing unnoticed dehydration. Clean style. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth layered parallax. A symbolic person walks mechanically through the dry desert without reacting, representing unnoticed dehydration. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
朝の体は予想以上に乾いています。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A dry, slightly parched inner-body symbolic graphic showing the surprisingly dry state of the morning body. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth schematic pull. The inner-body graphic conveys an overly dry, parched texture with subtle radiating static visuals. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
体内の水分が減った状態が続くと、血流が悪くなりやすく、血圧も不安定になりがちです。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A graphical representation of thick, sluggish blood flow inside a vessel, leading to an unstable oscillating blood pressure chart. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Graphical layer drift. Very sluggish, thick dark blood flows in the vessel, while a blood pressure line above it oscillates awkwardly. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
そこで、起きたらまず、常温の水か温かい白湯を一口でも飲んでみてください。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older Japanese person peacefully drinking a glass of room temperature water or warm plain water in the morning kitchen. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational pan. The person in the kitchen takes a very peaceful, easy swallow of water, looking entirely at ease. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
眠っている間に失われた水分を優しく補い、血流をスムーズにする助けになります。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A beautiful clean animation-like still showing clear water gently integrating into the body, making the blood flow smooth and bright. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth diagrammatic pan. Crystal clear water streams gently integrate into the body's circulation, making the blood flow visibly brighten and speed up slightly. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
冷蔵庫から出したばかりの冷たい水は、胃腸をびっくりさせてしまうので、少し温めてからのほうが安心ですね。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A humorous light illustration of a stomach shivering and looking shocked after a glass of freezing cold water from the fridge is poured. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Subtle camera drift. The stylized stomach shivers violently with quick cartoony shake lines after the cold water hits. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
一気に飲むのではなく、焦らず、ゆっくりと時間をかけて飲むことがポイントです。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person holding a cup of water, taking slow, small sips deliberately without rushing. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational hold. The person holding the cup very slowly and deliberately lifts it to take tiny, steady sips. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
お花に水をあげるような気持ちで、体にたっぷりと潤いを届けてあげてください。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A gentle visual metaphor of a watering can lovingly sprinkling water onto a dry potted plant, reviving it safely. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth layered parallax. The watering can gently rocks, sprinkling shining water droplets down onto the slowly perking plant. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
この朝の一杯が、一日の調子を整える大切な役割を果たしてくれます。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A glowing cup of water on a breakfast table, radiating a positive, health-adjusting aura for the rest of the day. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Slow inspection camera push. The glowing cup of water sits still, emitting a soft, healthy aura, representing a great start. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
ここまで、朝の体を守る3つの習慣をご紹介しました。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host smiles and gestures broadly, having successfully introduced the three protective morning habits. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host offers an encouraging nod, acknowledging the viewer's understanding. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
どれも今日から始められる、ごく自然で安全な工夫ばかりです。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older Japanese person performing the three easy habits smoothly, looking entirely natural, content, and safe in their home. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational pan. The older person glides seamlessly through their home, looking physically comfortable and securely balanced. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
ただ、少しだけ気をつけていただきたい、大切なことがあります。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host changes expression slightly to a serious but warm face, raising one hand gently to offer a small caution. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Slow lateral camera drift. The host's face transitions to a softer, more serious expression, gently raising one hand to urge caution. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
毎日ゆっくり起き上がるようにしても、強い立ちくらみやめまいが続くときは、注意が必要です。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person standing by their bed looking distressed with wavy dizzy lines around their head, representing persistent dizziness that needs attention. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational camera drift. The distressed person sways slightly by the bed, with wavy visual lines around their head pulsing to indicate ongoing dizziness. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
また、お布団のなかでの体操で、関節に鋭い痛みを感じたり手足に強いしびれが出たりする場合は、無理をしないでください。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person holding their knee or arm with a wincing expression of sharp pain or strong numbness during bed stretches. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Subtle camera reaction. The person clutches their knee sharply, wincing in clear discomfort, conveying severe numbness or pain. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
気になるサインがある時は決して自己判断をせず、かかりつけのお医者さんに相談してくださいね。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person sitting calmly in a bright Japanese doctor's consultation room, safely chatting with a friendly doctor. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Observational hold. The person nods calmly in the consultation room, conversing reassuringly with the listening doctor. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
心臓や腎臓の病気などで、お医者さんから一日の水分量を制限されている方は、その指示を最優先にしてください。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A symbolic diagram showing a heart and kidneys with a water limit measure, symbolizing doctor's medical instructions taking top priority. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth graphical pan. The heart and kidney diagram is softly highlighted, framing the water limit measure as a strict rule. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
自己判断で勝手に水を飲まず、まずは先生に確認しましょう。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. An older person holding a water glass but pausing to think and consult their medical notes before drinking. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. The person carefully holds the water glass halfway up, pausing deliberately to consult a medical note before continuing. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
何よりも、ご自身の体の声に耳を傾けることが一番大切です。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host places a hand over their chest warmly, emphasizing listening to one's own body's inner voice. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host places a hand closely against her chest with deep sincerity to mark the importance of listening to oneself. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
いかがでしたでしょうか。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host smiles brightly, bringing the video to a wrap-up phase. Simple calm background. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host returns to a relaxed, bright, concluding smile. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
急がずゆっくり起き上がる。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A quick recap illustration of the older person calmly sitting on the edge of the bed to get up slowly. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. The quick visual recap shows the person sitting quietly and safely on the bed edge. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
お布団のなかで軽く体を動かす。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A quick recap illustration of the older person happily stretching arms and feet while lying under the blanket. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. The quick visual recap shows the person comfortably enjoying the large bed stretch. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
そして、コップ一杯の水を飲む。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A quick recap illustration of the older person drinking a refreshing glass of morning water slowly. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Static observational hold. The quick visual recap shows the person slowly sipping the fresh water. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
特別な道具を買う必要も、難しい技術も要りません。,"Generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. A clean layout showing empty space with a big checkmark, symbolizing that absolutely zero special tools or difficult techniques are needed. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Smooth layered parallax. The big checkmark softly pops into focus, confirming no tools are needed. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
明日の朝、すべてを完璧にやろうとする必要はありませんので、まずはどれかひとつから試してみてくださいね。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host smiles and holds out one hand gently, proposing to just try one single habit tomorrow. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Slow lateral camera drift. The host warmly presents one hand, smiling appealingly to encourage the viewer. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
小さな習慣の見直しが、きっとあなたの毎日をもっと豊かで安心なものにしてくれます。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host nods with a warm, encouraging smile, emphasizing that small habit reviews enrich a safe daily life. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host nods with an affectionate, steady expression, radiating comfort and wisdom. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
皆様の明日からの朝が、少しでも心地よいものになりますように。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host bowing their head slightly with a gentle, sincere smile, wishing viewers a pleasant morning tomorrow. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host bows her head slightly and gracefully, conveying deep sincere well wishes. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
それでは、今日も最後までご覧いただき、ありがとうございました。,"Using the provided reference image(s) when available, generate a clean editorial manga illustration in a seinen soft educational style, old-school 2D anime influence. The channel host waving goodbye warmly, expressing gratitude for watching until the end. Simple bright background. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid speech pose, avoid direct-to-camera speech.","Gentle forward camera push. The host waves goodbye with a very friendly, lingering farewell. Simple bright background. Preserve the warm empathetic mood. Ambient audio only: gentle room tone, soft ambient foley. No spoken dialogue, no on-screen narration, no lip sync, no direct-to-camera speech, no new readable text."
