script_text,prompt_img_nano,prompt_video_veo3
壁の素材によっては、手すりが取り付けられないこともあります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a bathroom wall. A tool is lightly tapping against small slick ceramic tiles, testing their strength, comparing it conceptually to a solid modern unit-bath wall panel. Emphasizing material limits. Flat soft colors. No readable text.","Micro observation push. The small tool performs a tiny tapping micro-motion against the ceramic tiles, emphasizing material limits. Preserve the flat soft colors and wall texture. (Silent video, no audio). No new readable text."
タイルの壁やユニットバスでは強度が違うこともありますので、事前に確認してもらうといいですね。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A professional contractor (wearing a clean worker's uniform) inspecting the bathroom wall with a stud finder or a small tapping tool to check structural integrity. Factual, professional tone. Clean flat outlines. No readable text.","Slow observational follow. The contractor performs a tiny, careful sliding or tapping micro-motion with the stud finder to check structural integrity. Preserve the professional factual tone. (Silent video, no audio). No new readable text."
ご自分で取り付けるのは難しい場合が多いですから、無理をせず専門の方に頼んでいただければと思います。,Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left (crossed out): an older person struggling to drill into a hard bathroom tile wall themselves. Right (checked): a professional contractor neatly and securely installing the rail. Flat soft colors. No readable text.,"Steady comparison parallax hold. The split composition contrasts the struggling DIY person against the smooth, neat work of the professional contractor. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
ちなみに、手すりの設置は介護保険の住宅改修の対象になることがあります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple icon of an official Japanese municipal document or insurance booklet, with the words '介護保険' (Kaigo Hoken - Nursing Care Insurance) displayed neatly. Flat soft colors, official feeling but approachable. Visible text: '介護保険', no other readable text.","Slow inspection push on the insurance icon. The municipal document icon exhibits a tiny layer drift, feeling official but approachable. Preserve the visible text '介護保険' exactly as-is. (Silent video, no audio). No new readable text."
そのあたりは、もう少しあとでお話ししますね。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, smiling, silver-gray hair) in the living room, bringing a finger to their chin with a 'I'll explain this later' gesture. Warm earth tones, practical Japanese home details. No readable text.","Slow, gentle forward push. The subject brings a finger to their chin in a thoughtful, smiling micro-motion, breathing softly. Preserve the exact character identity and warm earth tones. (Silent video, no audio). No lip sync, no speech, no new readable text."
3つ目の見直しポイントは、温度差への備えです。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean, simple title card graphic showing a bright, clear 'ポイント3' text over an icon of a thermometer showing a large temperature gap. Flat soft colors, highly readable layout. Visible text in neat Japanese: 'ポイント3', no other readable text.","Extremely slow inspection push. The title card graphic remains clear, with a very subtle glow or parallax drift on the thermometer gap elements. Preserve the visible text 'ポイント3' exactly as-is. (Silent video, no audio). No new readable text."
冬になると、脱衣所はかなり冷え込むことがありますよね。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A Japanese changing room (datsuijo) in winter. A small frosty window shows coldness outside. The room interior has a cool, bluish tint indicating low temperature. Clothes are neatly stacked in a basket. Clean flat outlines. No readable text.","Slow environment breathing pan. The cold changing room setting is emphasized by drifting shadows or a very slow dolly. Preserve the cool blue tint and layout. (Silent video, no audio). No new readable text."
そこから温かい浴室に移ると、体の中で血圧が急に変動しやすくなるとされています。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simplified anatomical or metaphorical diagram showing an older person's silhouette. Arrows show vascular constriction in the cold blue area, and rapid expansion in the hot red area, illustrating blood pressure fluctuation. Minimal clutter. No readable text.","Steady process signal pulse. The anatomical diagram shows a gentle pulsing micro-motion along the arrows from cold blue to hot red areas, representing blood pressure fluctuation. Preserve minimal clutter. (Silent video, no audio). No new readable text."
めまいを感じたり、立ちくらみが起きたりすることがあるんですね。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese man (visibly elderly, white hair, wrinkles, weathered features) in the bathtub, suddenly putting a hand to his head, closing his eyes tightly with a slightly grimacing expression indicating a sharp bout of dizziness. Warm bathroom setting. No readable text.","Slight pause and observe drift. The man closes his eyes tightly and his hand presses lightly against his head, conveying a moment of sharp dizziness in the bathtub. Preserve the exact character identity and warm bathroom. (Silent video, no audio). No lipsync, no new readable text."
ヒートショックという言葉を聞いたことがある方もいらっしゃるかもしれません。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A bold, clear graphic word 'ヒートショック' (Heat Shock) surrounded by a jagged caution symbol featuring red and blue contrasting thermometers. Educational explainer style. Flat soft colors. Visible text: 'ヒートショック', no other readable text.","Slow inspection push on the graphic. The jagged caution symbol and contrasting thermometers exhibit a subtle layer shift or gentle pulse. Preserve the visible text 'ヒートショック' exactly as-is. (Silent video, no audio). No new readable text."
これは年齢を問わず起こりうることですが、シニア世代の方はとくに意識しておきたい部分です。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, looking serious but calm, emphasizing that this is a common issue for everyone but especially seniors. Keep the same character identity. No readable text.","Serious but calm forward push. The subject maintains a very slow, reassuring head nod, breathing softly. Preserve the exact character identity and domestic living room. (Silent video, no audio). No lip sync, no speech, no new readable text."
では、どうすればそのリスクを減らせるか、工夫をいくつかご紹介しますね。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly) in the living room, holding a hand out in a gentle offering gesture, shifting smoothly to practical solutions. Positive, practical mood. Flat soft colors. No readable text.","Slow listening drift. The subject extends their hand in a soft offering micro-motion, transitioning to a positive mood. Preserve the exact character identity and flat soft colors. (Silent video, no audio). No lip sync, no speech, no new readable text."
まず、入浴前に脱衣所や浴室を少し暖めておくことです。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A small, safe, electric ceramic space heater glowing warmly on the floor of a Japanese changing room (datsuijo). The cold blue tint of the room is being gently warmed up by orange/yellow glowing waves from the heater. Clean flat outlines. No readable text.","Slow environment observe tilt. The small ceramic heater shows a very subtle static glow, its warm waves creating a tiny visual drift against the cold blue room. Preserve the clean flat outlines. (Silent video, no audio). No new readable text."
小さなヒーターを脱衣所に置くだけでも、温度差がずいぶんやわらぎます。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition showing before and after using a small heater. Left: a completely chilly, blue-tinted room. Right: the same room warmed by a small heater, turning the atmosphere a cozy yellow/orange. Minimal clutter. No readable text.","Slow comparison reveal shift across the split composition. Emphasize the right side with its cozy yellow/warm tones filling the space, contrasting the frozen left side. Preserve minimal clutter. (Silent video, no audio). No new readable text."
浴室のドアを開けてシャワーのお湯を出しておく方法も、手軽でやっている方は多いですよ。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older hand reaching into a bathroom and deliberately opening the door wide, while hot water streams heavily from the shower head into the empty tub, sending billows of warm steam out into the changing area to pre-warm it. Flat soft colors. No readable text.","Micro observation push on the water flow. The shower streams heavily, causing warm steam to billow very slowly outward into the changing area. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
お湯の温度については、よんじゅういち度以下が目安とされています。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a digital water heater control panel (kyutoki) cleanly displaying the temperature '41℃' in glowing numbers. A checkmark near it indicates this is the recommended safe maximum. Practical Japanese home details. Visible text: '41℃', no other readable text.","Slow inspection push on the control panel. The digital numbers glow softly, emphasizing the safe limit setting. Preserve the visible text '41℃' exactly as-is. (Silent video, no audio). No new readable text."
熱すぎるお湯は気持ちよく感じても、体には負担がかかりやすいんですね。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An abstract icon showing a deeply glowing red bath (too hot) causing stress waves to a heart symbol, indicating physical burden, despite feeling outwardly good. Educational diagram styling. Flat soft colors, minimal clutter. No readable text.","Steady process signal pulse. The abstract red bath and heart symbol convey a slow, deep glowing pulse, implying physical stress under the surface. Preserve the educational diagram layout. (Silent video, no audio). No new readable text."
できればよんじゅう度くらいがちょうどいいという方も多いです。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The same digital water heater control panel now adjusted down slightly, showing '40℃' with a gentle smiley face icon next to it, indicating the ideal, gentle temperature for relaxing. Clean flat outlines. Visible text: '40℃', no other readable text.","Subtle inspection push. The digital numbers glow gently, and the smiley face icon provides a soft, assuring cue. Preserve the visible text '40℃' exactly as-is. (Silent video, no audio). No new readable text."
湯船につかる時間は、じゅっぷん以内にしておくと体への負担が少ないとされています。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean graphic of a clock or an analog timer with the '10 minute' segment highlighted in a soft color. The number '10分' is marked next to it, showing the ideal soaking time limit. Warm earth tones. Visible text: '10分', no other readable text.","Subtle process layer drift on the analog timer. The highlighted 10-minute segment shifts slightly in focus, emphasizing the safe duration. Preserve the visible text '10分' exactly as-is. (Silent video, no audio). No new readable text."
長く入りすぎないよう、なんとなく意識しておくだけでも違いますよ。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, pointing mildly to a clock on the wall, showing an expression of gentle, soft awareness. Keep the same character identity. No readable text.","Gentle lateral drift. The subject points mildly to the clock, holding a soft, aware expression with a slow blink. Preserve the exact character identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no new readable text."
それから、入浴の前にご家族やお近くの方に声をかけておく習慣もおすすめです。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese man (visibly elderly, gray hair) standing near the hallway, holding a towel, cheerfully calling out to his younger family members in the adjacent living room before he heads to the bath. Warm domestic scene. Flat soft colors. No readable text.","Slow observational follow. The man leans slightly and makes a small waving or signaling micro-motion toward the adjacent room, displaying a cheerful domestic demeanor. Preserve the exact character identity. (Silent video, no audio). No lip sync, no new readable text."
お風呂に入りますよ、とひと言伝えておくだけで安心感がありますよね。,Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple relationship diagram: an older person icon showing a speech bubble with a bath shape passing a message to a younger person icon showing a thumbs up. Symbolizes the peace of mind created by simply communicating. Clean flat outlines. No readable text.,"Subtle process signal pulse. The relationship diagram highlights the connection, with a very slow pulse on the speech bubble passing the message to the thumbs up. Preserve the clean flat outlines. (Silent video, no audio). No new readable text."
おひとりで暮らしている方は、決まった時間に入るようにしておくだけでも、まわりの方が気にかけやすくなります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older woman (visibly elderly, wrinkles) living alone, looking at a wall calendar and a clock set to a consistent early evening hour, playfully tapping it. She is committing to a regular bathing routine so neighbors or relatives roughly know her schedule. Practical Japanese home layout. No readable text.","Slow observational follow. The woman performs a tiny tapping micro-motion on the clock or calendar, nodding to herself in commitment. Preserve the exact character identity and practical home layout. (Silent video, no audio). No lip sync, no new readable text."
持病がある方や、入浴中に気分が悪くなることがある方は、一度かかりつけ医に相談してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, gray hair) sitting attentively in a bright, clean clinic consultation room, having a calm and relaxed conversation with a friendly doctor (wearing a white coat). Serious but entirely reassuring tone. Flat soft colors. No readable text.","Slight pause and observe drift. The older person nods slowly, and the doctor performs a very small attentive micro-motion. Preserve the exact character identity and calming clinic atmosphere. (Silent video, no audio). No lip sync, no new readable text."
ご自分に合った入浴の仕方を確認しておくと、気持ちの面でもだいぶ楽になると思います。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of the doctor's hands sliding a small customized note or checklist across a desk to the older patient. The focus is on receiving personalized, confirming advice that brings peace of mind. Minimal clutter. No readable text.","Micro observation push on the desk. The doctor's hands perform a tiny sliding micro-motion, delivering the custom note to the patient's waiting hands. Preserve minimal clutter. (Silent video, no audio). No new readable text."
ここまで、3つのポイントを一緒に確認してきました。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, gentle wrinkles) in the living room, holding up three fingers with a summary gesture. The mood is accomplished and organized. Keep the same character identity. No readable text.","Slow, accomplished forward push. The subject holds up three fingers steadily, with a slow, confident blink and a summarizing expression. Preserve the exact character identity and living room. (Silent video, no audio). No lip sync, no speech, no new readable text."
足元の滑りやすさ、つかまる場所、そして温度差への備え。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean checklist graphic summarizing the points: an icon of a slip-resistant foot, an icon of a hand gripping a rail, and an icon of a thermometer bridging cold/hot air. All three have neat checkmarks next to them. Flat soft colors, object clarity. No readable text.","Subtle process layer drift. The checklist graphic of the three points (foot, rail, thermometer) stays perfectly clear while receiving an infinitesimal parallax shift. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
あらためて見てみると、どれも特別なことではないですよね。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, shaking head gently with a warm smile) emphasizing that none of these steps are terrifying or overly complex. Keep the same character identity and wardrobe family. No readable text.","Gentle listening lateral drift. The subject performs a very slow, warm head shake, smiling reassuringly to convey ease. Preserve the exact character identity and wardrobe family. (Silent video, no audio). No lip sync, no speech, no new readable text."
滑り止めマットを敷いてみること。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old, slightly wrinkled hand placing a neat, brightly colored anti-slip mat onto the bathroom floor. A simple, small action. Flat soft colors, minimal clutter. No readable text.","Micro observation push on the mat. The old hand makes a slow, final placing micro-motion, securing the bright mat to the floor. Preserve the flat soft colors and minimal clutter. (Silent video, no audio). No new readable text."
手すりの場所を確認してみること。,Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an older hand firmly and reassuringly grasping a sturdy bathroom handrail. The focus is on the solid grip. Clean flat outlines. No readable text.,"Micro observation push on the rail. The older hand tightens its grasp very slightly, demonstrating a solid, reassuring grip. Preserve the clean flat outlines. (Silent video, no audio). No new readable text."
脱衣所を少し暖めておくこと。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A small electric space heater glowing warmly in the changing room, a simple visual reminder of preparing the temperature. Warm earth tones, practical Japanese home details. No readable text.","Slow environment observe tilt. The small heater glows softly, creating a feeling of warmth in the changing room setting. Preserve the warm earth tones. (Silent video, no audio). No new readable text."
こうした小さな工夫でも、安心感につながることがあります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A metaphor showing puzzle pieces coming together, or small distinct glowing checkmarks around a house silhouette. The imagery represents small actions building up a massive sense of security. Flat soft colors. No readable text.","Steady process signal pulse. The puzzle pieces or small checkmarks slowly pulse or drift into place around the house silhouette, building a sense of security. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
大掛かりなリフォームが必要というわけではありません。,Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left side holding a massive hammer and construction plans (crossed out). Right side holding a simple bath mat and a small heater (checked). Emphasizing that major disruptive renovations are not required right away. Object clarity. No readable text.,"Steady comparison parallax hold. The split composition contrasts the impossible mountain of framing on the left against the simple right-hand adjustments. Preserve the object clarity. (Silent video, no audio). No new readable text."
できるところから、ひとつずつで大丈夫です。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, pointing to a single step on a symbolic staircase, encouraging the viewer to start with just one easy thing. Reassuring mood. No readable text.","Slow forward push. The subject points to the single symbolic step with a small, steadying micro-motion, projecting vast reassurance. Preserve the exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
ただ、なかにはひとりで進めるのが難しいと感じる方もいらっしゃるかもしれません。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older person (visibly elderly, gray hair) sitting alone at a dining table, looking at a home improvement catalog, appearing slightly puzzled or overwhelmed by the choices. A supportive, empathetic mood. Warm domestic setting. No readable text.","Slight pause and observe drift. The older person slowly turns a page or stares deeply at the catalog, exhaling slightly with a puzzled look. Preserve the exact character identity and warm domestic setting. (Silent video, no audio). No lip sync, no new readable text."
そういうときは、相談できる場所があります。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, leaning forward slightly with a reassuring, guiding expression, indicating that outside help is readily available. Keep the same character identity. No readable text.","Slow listening drift. The subject leans forward infinitesimally with an extremely reassuring, guiding expression. Preserve the exact character identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no new readable text."
まずは、お住まいの地域にある地域包括支援センターに連絡してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The exterior of a clean, welcoming community building or a brightly lit counter with a friendly municipal staff member. A subtle sign above reads '地域包括支援センター' (Comprehensive Community Support Center). Flat soft colors. Visible text: '地域包括支援センター', no other readable text.","Slow environment breathing pan outside the building. The scene remains welcoming and cleanly lit, with a very subtle dolly motion. Preserve the visible text '地域包括支援センター' exactly as-is. (Silent video, no audio). No new readable text."
電話一本で相談できますし、どんな小さなことでも聞いてくれますよ。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old, weathered hand dialing a regular home telephone, with a bright speech bubble showing a friendly operator. Highlighting how easy it is to ask for help with a single call. Clean flat outlines. No readable text.","Micro observation push on the telephone. The weathered hand performs a tiny dialing or holding micro-motion. The speech bubble shows a tiny layer shift. Preserve the clean flat outlines. (Silent video, no audio). No new readable text."
担当のケアマネジャーさんがいらっしゃる方は、直接相談するのもいいですね。,Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly) happily chatting in their own living room with a familiar care manager (wearing a professional polo/vest). The interaction is deeply casual and trusting. Warm domestic scene. Flat soft colors. No readable text.,"Slight pause and observe drift. The older person nods, chuckling or smiling softly, while the care manager responds casually. Preserve the exact character identity and casual, trusting living room scene. (Silent video, no audio). No lip sync, no new readable text."
要支援や要介護の認定を受けている方は、介護保険の住宅改修という制度を使えることがあります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean graphic of an official nursing care insurance certificate booklet, showing the words '要介護' (Requires Long-Term Care). A checkmark indicates eligibility. Flat soft colors, official but friendly. Visible text: '要介護', no other readable text.","Slow inspection push on the insurance booklet. The graphic maintains its friendly official feel, with a subtle parallax drift on the checked icon. Preserve the visible text '要介護' exactly as-is. (Silent video, no audio). No new readable text."
手すりの設置や床材の変更などが対象になる場合があります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition showing eligible items: Left is a sturdy handrail installed on a wall. Right is an older, bumpy floor being swapped for a slip-resistant modern floor. Both have checkmarks showing they are covered. Object clarity. No readable text.","Slow comparison reveal shift across the split composition. Both the handrail and the slip-resistant floor are emphasized equally by a subtle layer push. Preserve the object clarity. (Silent video, no audio). No new readable text."
上限はにじゅうまんえんで、自己負担はいちわりからさんわり程度が目安とされています。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple financial infographic showing a large coin or budget pool labeled '20万円' (200,000 yen). An arrow shows a tiny fraction (1-3 pieces of a pie) being the out-of-pocket cost for the user. Highly legible diagram. Flat soft colors. Visible text: '20万円', no other readable text.","Subtle process layer drift. The financial infographic emphasizes the tiny pie fraction slowly, showing low out-of-pocket costs. Preserve the visible text '20万円' exactly as-is. (Silent video, no audio). No new readable text."
ただし、自治体によって条件が異なりますので、お住まいの市区町村で確認されるのが確実です。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean illustration of a local ward office building icon, or a counter marked '市町村' (Municipality), with a magnifying glass icon over it, emphasizing that exact details require checking locally. Flat soft colors. Visible text: '市町村', no other readable text.","Gentle inspection push on the ward office icon. The magnifying glass over the counter undergoes an infinitesimal hover or pulse. Preserve the visible text '市町村' exactly as-is. (Silent video, no audio). No new readable text."
それから、ひとつ大事なことがあります。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, abruptly holding up one finger with a suddenly serious, slightly cautious (but still warm) expression. Emphasizing a critical warning point. No readable text.","Slow, serious forward push. The subject holds one finger up rigidly, expressing a sudden, important warning while still breathing softly. Preserve the exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
この制度を使う場合は、工事を始める前に事前の申請が必要です。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A sequence of three steps. Step 1: Submitting an application document. Step 2: A checkmark of approval. Step 3: A carpenter's hammer hitting a nail (construction). A bold red circle emphasizes that Step 1 must come absolute first. Clean flat outlines, object clarity. No readable text.","Steady process signal pulse. The three sequence steps highlight step 1 (the document application) with a slow pulsing red circle, demanding attention. Preserve the clean flat outlines. (Silent video, no audio). No new readable text."
先に工事をしてしまうと、あとから申請が通らないことがありますので、この順番にはお気をつけくださいね。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left side: A hammer (construction) followed by an paperwork application, crossed out massively in red. Right side: Paperwork first, followed by a hammer, highlighted with a massive green circle. Flat soft colors. No readable text.","Steady comparison parallax hold. The split composition powerfully contrasts the wrong order (red cross out) versus the correct order (green circle), with a very slow push. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
自治体によっては、独自の補助金や支援を用意しているところもあります。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older person (visibly elderly, gray hair) looking at an informative pamphlet titled clearly with generic local subsidy graphics (city hall silhouette). Showing options beyond national insurance. Warm earth tones, minimal clutter. No readable text.","Slow observational follow. The person performs a tiny page flipping or reading micro-motion while looking at the local subsidy pamphlet. Preserve the exact character identity and minimal clutter. (Silent video, no audio). No new readable text."
まずは窓口で聞いてみるところから始めてみましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly) standing at a friendly ward office counter, receiving helpful pamphlets from a smiling clerk. Initiating the first step of consultation. Clean flat outlines, practical Japanese setting. No readable text.","Slight pause and observe drift. The person extends a hand slightly to receive the pamphlet, catching the clerk's friendly smile in a shared moment of initiating consultation. Preserve the exact character identity. (Silent video, no audio). No lip sync, no new readable text."
今日は、お風呂まわりで見直しておきたいポイントを3つお話ししました。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, gentle wrinkles) in the living room, holding up three fingers again to gently remind the viewer of the whole lesson. Warm, summarizing mood. Keep the same character identity. No readable text.","Gentle listening drift. The subject holds up three fingers in a soft, summarizing hold, blinking slowly with a deeply warm smile. Preserve the exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
足元の滑りやすさ、つかまる場所、温度差への備え。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A rapid visual summary combining the three icons: the wet slipping foot, the sturdy hand gripping a rail, and the blue/red temperature gap. All tightly and beautifully arranged in a clean handbook layout. Flat soft colors. No readable text.","Subtle process layer drift. The three summary icons perfectly arranged together shift gently against the background to cement the final lesson. Preserve the flat soft colors. (Silent video, no audio). No new readable text."
全部を一度にやる必要はありません。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A visual metaphor showing a massive mountain of tasks (crossed out) versus a single, tiny, manageable puzzle piece being slotted into place (checked). Reemphasizing 'you don't have to do it all at once'. Object clarity. No readable text.","Steady comparison parallax hold. The visual metaphor contrasting the impossible mountain with the single slotted puzzle piece shifts slowly. Reemphasize the tiny manageable step. Preserve object clarity. (Silent video, no audio). No new readable text."
気がついたときに、ひとつずつ見直してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a calendar on the wall, and an older hand circling a date a few days into the future. Emphasizing 'do it whenever you notice it or feel ready'. Flat soft colors, practical Japanese home details. No readable text.","Micro observation push on the calendar. The old hand finishes drawing a slow circle around the future date, indicating no rush. Preserve the flat soft colors and practical details. (Silent video, no audio). No new readable text."
急がなくても大丈夫です。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, smiling, silver-gray hair) in the living room, pressing their palms downward in a 'relax, no rush' gesture. Reassuring, extremely calm mood. No readable text.","Slow, extremely calm forward push. The subject presses their palms downward in a 'relax' micro-motion, taking a soft, reassuring breath. Preserve the exact character identity and mood of total reassurance. (Silent video, no audio). No lip sync, no speech, no new readable text."
少しずつ整えていきましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old hand slowly and deliberately placing a single small houseplant pot on a windowsill. A metaphor for slowly and steadily arranging one's living environment. Clean flat outlines, warm earth tones. No readable text.","Micro observation push on the windowsill. The old hand slowly and deliberately releases the small houseplant pot, bringing a sense of gradual, steady order to the scene. Preserve the warm earth tones. (Silent video, no audio). No new readable text."
この動画が、毎日のお風呂の時間を少しでも安心に過ごすきっかけになったら、うれしいです。,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, white hair, relaxed features) soaking in a warm bathtub, eyes closed, looking thoroughly relaxed, safe, and happy. Steam rising gently. A perfect image of bathroom peace. Flat soft colors. No readable text.","Slight pause and observe drift. The person sinks infinitesimally deeper into the warm bath, exhibiting a tiny sighing or relaxing micro-motion, conveying utter peace. Steam drifts gently upwards. Preserve the exact character identity. (Silent video, no audio). No new readable text."
また次の動画でも、暮らしの中の気になるポイントを一緒にお話ししましょう。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, deeply smiling) in the warm domestic living room, waving gently to the viewer in a warm, welcoming goodbye. The mood is highly trustworthy and friendly. Keep the same character identity. No readable text.","Slow, welcoming forward push. The subject waves gently with a slow, reassuring micro-motion and a deep, trustworthy smile. Preserve the exact character identity and warm domestic living room. (Silent video, no audio). No lip sync, no speech, no new readable text."
