unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
92,summary_review,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left side holding a massive hammer and construction plans (crossed out). Right side holding a simple bath mat and a small heater (checked). Emphasizing that major disruptive renovations are not required right away. Object clarity. No readable text."
93,summary_review,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, pointing to a single step on a symbolic staircase, encouraging the viewer to start with just one easy thing. Reassuring mood. No readable text."
94,support_intro,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older person (visibly elderly, gray hair) sitting alone at a dining table, looking at a home improvement catalog, appearing slightly puzzled or overwhelmed by the choices. A supportive, empathetic mood. Warm domestic setting. No readable text."
95,support_intro,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, leaning forward slightly with a reassuring, guiding expression, indicating that outside help is readily available. Keep the same character identity. No readable text."
96,support_center,everyday_example,no_host,exact_visible_text,"地域包括支援センター",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The exterior of a clean, welcoming community building or a brightly lit counter with a friendly municipal staff member. A subtle sign above reads '地域包括支援センター' (Comprehensive Community Support Center). Flat soft colors. Visible text: '地域包括支援センター', no other readable text."
97,support_center,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old, weathered hand dialing a regular home telephone, with a bright speech bubble showing a friendly operator. Highlighting how easy it is to ask for help with a single call. Clean flat outlines. No readable text."
98,support_caremanager,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly) happily chatting in their own living room with a familiar care manager (wearing a professional polo/vest). The interaction is deeply casual and trusting. Warm domestic scene. Flat soft colors. No readable text."
99,support_insurance,object_focus,no_host,exact_visible_text,"要介護",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean graphic of an official nursing care insurance certificate booklet, showing the words '要介護' (Requires Long-Term Care). A checkmark indicates eligibility. Flat soft colors, official but friendly. Visible text: '要介護', no other readable text."
100,support_insurance,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition showing eligible items: Left is a sturdy handrail installed on a wall. Right is an older, bumpy floor being swapped for a slip-resistant modern floor. Both have checkmarks showing they are covered. Object clarity. No readable text."
101,support_insurance,process_metaphor,no_host,exact_visible_text,"20万円",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple financial infographic showing a large coin or budget pool labeled '20万円' (200,000 yen). An arrow shows a tiny fraction (1-3 pieces of a pie) being the out-of-pocket cost for the user. Highly legible diagram. Flat soft colors. Visible text: '20万円', no other readable text."
102,support_insurance,object_focus,no_host,exact_visible_text,"市町村",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean illustration of a local ward office building icon, or a counter marked '市町村' (Municipality), with a magnifying glass icon over it, emphasizing that exact details require checking locally. Flat soft colors. Visible text: '市町村', no other readable text."
103,support_warning,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, abruptly holding up one finger with a suddenly serious, slightly cautious (but still warm) expression. Emphasizing a critical warning point. No readable text."
104,support_warning,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A sequence of three steps. Step 1: Submitting an application document. Step 2: A checkmark of approval. Step 3: A carpenter's hammer hitting a nail (construction). A bold red circle emphasizes that Step 1 must come absolute first. Clean flat outlines, object clarity. No readable text."
105,support_warning,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left side: A hammer (construction) followed by an paperwork application, crossed out massively in red. Right side: Paperwork first, followed by a hammer, highlighted with a massive green circle. Flat soft colors. No readable text."
106,support_local,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older person (visibly elderly, gray hair) looking at an informative pamphlet titled clearly with generic local subsidy graphics (city hall silhouette). Showing options beyond national insurance. Warm earth tones, minimal clutter. No readable text."
107,support_local,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly) standing at a friendly ward office counter, receiving helpful pamphlets from a smiling clerk. Initiating the first step of consultation. Clean flat outlines, practical Japanese setting. No readable text."
108,outro_01,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, gentle wrinkles) in the living room, holding up three fingers again to gently remind the viewer of the whole lesson. Warm, summarizing mood. Keep the same character identity. No readable text."
109,outro_01,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A rapid visual summary combining the three icons: the wet slipping foot, the sturdy hand gripping a rail, and the blue/red temperature gap. All tightly and beautifully arranged in a clean handbook layout. Flat soft colors. No readable text."
110,outro_01,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A visual metaphor showing a massive mountain of tasks (crossed out) versus a single, tiny, manageable puzzle piece being slotted into place (checked). Reemphasizing 'you don't have to do it all at once'. Object clarity. No readable text."
111,outro_01,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a calendar on the wall, and an older hand circling a date a few days into the future. Emphasizing 'do it whenever you notice it or feel ready'. Flat soft colors, practical Japanese home details. No readable text."
112,outro_01,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, smiling, silver-gray hair) in the living room, pressing their palms downward in a 'relax, no rush' gesture. Reassuring, extremely calm mood. No readable text."
113,outro_01,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old hand slowly and deliberately placing a single small houseplant pot on a windowsill. A metaphor for slowly and steadily arranging one's living environment. Clean flat outlines, warm earth tones. No readable text."
114,outro_end,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, white hair, relaxed features) soaking in a warm bathtub, eyes closed, looking thoroughly relaxed, safe, and happy. Steam rising gently. A perfect image of bathroom peace. Flat soft colors. No readable text."
115,outro_end,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, deeply smiling) in the warm domestic living room, waving gently to the viewer in a warm, welcoming goodbye. The mood is highly trustworthy and friendly. Keep the same character identity. No readable text."
