unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
72,SG11_first_aid,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable clothing) holding a cordless phone near her ear in her Japanese apartment, calmly contacting her doctor or a local helpline. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose, avoid overdramatic expression."
73,SG11_first_aid,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles) lying on a futon looking disoriented, with a blurred or hazy aura around her head suggesting confusion or loss of consciousness. A nearby cordless phone is within reach. Japanese bedroom, warm earth tones, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic horror imagery."
74,SG11_first_aid,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A clean symbolic composition: a simple timeline arrow showing 'early action' on the left (calm, controlled) leading to 'safety' on the right, with a protective shield icon. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid infographic overload."
75,SG12_community_support,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A calm Japanese neighborhood scene: a quiet residential street with small houses, a gentle summer sky, and a sense of community — a neighbor waving from a doorway. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift."
76,SG12_community_support,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable outdoor clothing) standing near her apartment door, with a friendly elderly neighbor (also gray-haired, wrinkled) greeting her with a gentle wave. Ordinary Japanese apartment hallway, warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose."
77,SG12_community_support,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable clothing) chatting calmly with a kind neighborhood acquaintance (also visibly elderly) at a Japanese residential street corner, exchanging a small health-check wave. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose."
78,SG12_community_support,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The exterior of a Japanese community support center building (chiiki houkatsu shien center) with a welcoming entrance and a small signboard. Ordinary Japanese public building architecture, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid random English signage, avoid clutter."
79,SG12_community_support,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A bright, welcoming interior of a Japanese community consultation office — a simple desk, two chairs, and a staff member (middle-aged, professional, warm expression) ready to listen. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift."
80,SG12_community_support,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A minsei-iin (welfare commissioner) figure — a middle-aged Japanese person with a name tag and gentle expression — standing at the doorway of a Japanese apartment, visiting an elderly resident. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift on the elderly resident, avoid speech pose."
81,SG12_community_support,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A simple composition showing two support concepts: on the left, a small air conditioner with a subsidy document icon; on the right, a cooling station building icon with a welcoming door. Japanese municipal support symbols, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid infographic overload."
82,SG12_community_support,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture) with a calm, appreciative expression, lightly clasping her hands in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
83,SG12_community_support,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a warm, encouraging expression, gently gesturing toward the viewer in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
84,SG12_community_support,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting at a low table, looking at a tablet or pamphlet showing a local government support page. Japanese apartment, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid youth drift, avoid speech pose."
85,SG13_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A calm summary scene: a tidy Japanese living room with a thermometer, a glass of water, and a small notebook placed neatly on a low table — the three pillars revisited. Soft warm summer daylight, warm earth tones, flat soft colors, object clarity, minimal clutter, checklist-friendly layout. No readable text. Avoid photorealistic drift."
86,SG13_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A small thermometer-hygrometer icon with a gentle checkmark, representing the first pillar: room temperature and humidity management. Clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid clutter."
87,SG13_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A glass of barley tea icon with a gentle checkmark, representing the second pillar: hydration habits. Clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid clutter."
88,SG13_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A simplified body silhouette with small awareness indicators and a gentle checkmark, representing the third pillar: recognizing body warning signs. Clean flat outlines, warm earth tones, flat soft colors, minimal clutter. No readable text. Avoid medical-proof imagery."
89,SG13_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a warm, reassuring smile, sitting calmly in her tidy Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
90,SG13_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture) with a gentle encouraging expression, lightly extending one open palm forward in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
91,SG13_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a calm, gentle expression, lightly placing one hand over the other on her lap in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
92,SG13_closing,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting in her Japanese apartment at a consultation desk, speaking calmly with a doctor (white coat) who listens attentively. Supportive atmosphere, warm earth tones, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose, avoid overdramatic medical imagery."
93,SG13_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A peaceful Japanese summer scene: a quiet Japanese residential neighborhood with gentle evening light, a breeze moving leaves on a tree, and a calm sky. Warm earth tones with soft golden hour accent, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift."
94,SG13_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) bowing gently with a warm, thankful expression in her tidy Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."
95,SG13_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) giving a final gentle, appreciative nod in her tidy Japanese living room, calm and composed. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter."

