script_text,prompt_img_nano,prompt_video_veo3
コップ一杯がだいたい二百ミリリットルですから、1日に五杯から七杯くらいのイメージです。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A daily timeline strip showing key moments for drinking water: waking up (sunrise icon), mealtime (rice bowl), bath time (ofuro icon), bedtime (moon icon) — each paired with a small glass of water. Clean flat outlines, warm earth tones, flat soft colors, checklist-friendly horizontal layout. No readable text. Avoid infographic overload.","Gentle lateral drift along the timeline strip. Each moment icon brightens sequentially from morning to night, with its paired glass gaining a subtle water-shimmer. Preserve the checklist-friendly layout. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
タイミングとしては、朝起きたとき、食事のとき、お風呂の前後、寝る前など、生活のリズムに合わせて飲むと忘れにくくなります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A nighttime Japanese bedroom scene: a visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable sleepwear) sitting on the edge of her futon, calmly holding a small glass of water before sleep. Dim warm lighting, tatami floor, clean flat outlines, warm earth tones. No readable text. Avoid youth drift, avoid speech pose.","Gentle push. The woman raises the glass slowly to take a small sip. Dim warm light glows softly on the tatami. Preserve the calm nighttime bedroom mood and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
夜中にトイレが気になって水分を控える方もいらっしゃいますが、寝る前のコップ一杯は体を守る大切な一杯です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A close-up of a Japanese teapot of mugicha (barley tea) and a clear glass of water on a Japanese kitchen tray, with a clean and inviting arrangement. Object clarity, clean flat outlines, warm earth tones, flat soft colors. No readable text. Avoid random English labels, avoid clutter.","Slow inspection push toward the teapot and glass. Faint steam wisps drift upward from the teapot spout. Light shifts gently on the tray surface. Preserve object clarity and warm tones. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
飲み物は、麦茶や水で十分です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A small bottle or packet of oral rehydration solution (ORS) placed on a Japanese kitchen counter beside a towel, suggesting use after heavy sweating. Object clarity, clean flat outlines, warm earth tones, flat soft colors. No readable text. Avoid random English labels, avoid medical-proof imagery.","Gentle push toward the ORS packet. Light catches the packaging surface with a subtle shift. The towel fabric texture catches a faint shadow change. Preserve object clarity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
たくさん汗をかいたときには、経口補水液が役立つこともあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A split comparison: on the left, a coffee cup and a sake bottle with a subtle caution indicator (small downward arrow); on the right, a glass of water and a cup of barley tea with a gentle positive indicator (small upward arrow). Clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid infographic overload.","Controlled parallax across the split comparison. The caution indicator on the left side pulses gently downward while the positive indicator on the right pulses gently upward. Preserve the comparison composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
コーヒーやお酒は利尿作用があるので、水分補給としてはあまり向いていません。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A Japanese dining table set with a simple meal — a bowl of miso soup, a small plate of sliced fruit, and a cup of mugicha, showing food as a hydration source. Warm domestic scene, clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid clutter.","Gentle push toward the dining table. Faint steam rises from the miso soup bowl. The barley tea surface catches a subtle light shimmer. Preserve the warm domestic meal scene. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
食事でも水分はとれます。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A close-up of a Japanese meal tray with a bowl of miso soup, a small dish of watermelon slices, and a cup of jelly dessert — all representing water-rich foods. Object clarity, clean flat outlines, warm earth tones, flat soft colors. No readable text. Avoid clutter, avoid photorealistic drift.","Slow push across the meal tray. Steam drifts from the miso soup. The watermelon slice glistens with a faint moisture highlight. Preserve object clarity and warm tones. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
お味噌汁やスープ、果物やゼリーなど、ふだんの食事に汁物や水分の多いものを取り入れるのもいい工夫です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A cozy Japanese living room side table with a small water bottle and a glass placed within easy arm's reach of a sofa, suggesting the habit of keeping drinks nearby. Warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid clutter.","Gentle push toward the side table. The water bottle and glass catch a subtle light shift. The sofa fabric shows a faint texture detail. Preserve the easy-reach domestic composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
手の届く場所にいつでも飲み物を置いておくと、自然と手が伸びやすくなります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable clothing) sitting at a Japanese clinic consultation desk across from a doctor figure (white coat, stethoscope), discussing water intake. Calm, supportive atmosphere, warm earth tones, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose, avoid overdramatic medical imagery.","Gentle push. The woman shifts slightly in her chair. The doctor across the desk makes a small reassuring hand gesture. Preserve the calm clinical consultation mood and exact character identities. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
ただし、お薬を飲んでいる方や、腎臓や心臓に不安のある方は、水分の量についてかかりつけ医に確認しておくと安心です。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a gentle reassuring expression, lightly placing one hand over her heart in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman's hand over her heart shifts with a subtle breath. Her expression remains warm and reassuring. Soft daylight moves gently on the wall. Preserve the exact character identity and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
一般的な目安ですので、ご自身の体調に合わせて調整してくださいね。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A transition scene: a bright summer Japanese apartment interior with strong daylight through the window and visible heat shimmer, introducing the body warning signs section. Warm earth tones with warm-orange sunlight accent, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift.","Slow breathing pan across the bright apartment interior. Heat shimmer intensifies subtly near the window. Summer daylight pulses with a warm-orange glow. Preserve the transitional mood. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
続いて、みっつめのポイントです。体の変化サインについてお話しします。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A symbolic scene: a simplified elderly body silhouette with small alert indicators at various points (head, stomach, legs) representing the body sending warning signals in summer heat. Clean flat outlines, warm earth tones, selective warm-orange alert accents, minimal clutter. No readable text. Avoid medical-proof imagery, avoid infographic overload.","Gentle push. The alert indicators on the body silhouette pulse sequentially — head, stomach, legs — each glowing warm-orange briefly. Preserve the symbolic warning-signal composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
夏の暑さが続くと、体がいつもと違うサインを出すことがあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A gentle symbolic diagram: an elderly body silhouette with dimmed sensor dots, showing that heat stress signals can go unnoticed by the person experiencing them. Clean flat outlines, warm earth tones, low saturation, muted alert indicators. No readable text. Avoid medical-proof imagery, avoid infographic overload.","Slow parallax drift. The dimmed sensor dots flicker faintly, some attempting to brighten but remaining muted — showing unnoticed signals. Preserve the symbolic diagram and muted warm tones. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
高齢になると、こうしたサインが出ていても、ご本人が気づきにくいことがあります。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture) with a thoughtful, slightly concerned but calm expression, lightly touching her chin in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Slow lateral drift. The woman touches her chin thoughtfully, then lowers her hand gently. Her expression shifts from slightly concerned to calm resolve. Preserve the exact character identity and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
だからこそ、どんなサインがあるかを知っておくことが大切です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) standing in her Japanese apartment, lightly touching her forehead with one hand, experiencing mild dizziness — subtle dizzy-star indicators near her head. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic expression.","Gentle push. The woman touches her forehead and sways almost imperceptibly. The dizzy-star indicators pulse faintly near her head. Preserve the mild dizziness depiction and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
たとえば、めまいや立ちくらみがあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting on a Japanese sofa, shoulders slightly slumped, looking fatigued with heavy limbs — a subtle low-energy aura. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic expression.","Gentle slow push. The woman's shoulders drop slightly. A subtle low-energy shimmer aura dims around her. Preserve the fatigue depiction and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
体がだるくて力が入らないこともあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting on the edge of her futon, reaching down to gently hold her calf muscle, experiencing a leg cramp. Japanese bedroom, tatami floor, warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic expression.","Gentle push. The woman reaches down and gently holds her calf, her fingers pressing softly. A faint tension indicator pulses at the muscle area. Preserve the leg cramp depiction and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
足がつったり、こむら返りが起きたりすることもあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting at a Japanese dining table, lightly pressing one hand to her temple with a mild headache and faint nausea expression. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic expression.","Gentle push. The woman presses her temple gently, her eyes narrowing slightly with discomfort. A faint nausea aura pulses near her stomach area. Preserve the mild symptom depiction and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
軽い頭痛や、なんとなく気持ちが悪いと感じることもあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A split comparison: on the left, a simplified body silhouette with visible sweat droplets (excessive sweating); on the right, the same silhouette with completely dry skin and a small caution symbol (no sweating at all). Both shown as warning signs. Clean flat outlines, warm earth tones, selective alert accents. No readable text. Avoid medical-proof imagery.","Controlled lateral shift between the two silhouettes. On the left, sweat droplets animate downward. On the right, the dry skin remains still with the caution symbol pulsing. Preserve the comparison warning composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
いつもより汗が多い、あるいは逆に汗がまったく出ないという変化も、注意のサインです。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A gentle symbolic summary: a simplified elderly body silhouette with multiple small alert signals (head, limbs, stomach, skin) all gently highlighted, representing the body communicating heat overload. Clean flat outlines, warm earth tones, selective warm-orange accents, minimal clutter. No readable text. Avoid medical-proof imagery.","Gentle push. All alert signals on the body silhouette pulse simultaneously with a warm-orange glow, then dim in sequence, representing the body's collective heat overload communication. Preserve the symbolic summary. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
こうしたサインは、体が暑さに対応しきれていないと教えてくれているものです。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) moving from a warm sunny room toward a cooler shaded area of her Japanese apartment — one foot stepping toward the air-conditioned room. Warm-to-cool color gradient transition, clean flat outlines, warm earth tones. No readable text. Avoid youth drift, avoid speech pose.","Gentle follow. The woman takes a step from the warm zone toward the cool zone. The warm-to-cool color gradient shifts across the frame as she moves. Preserve the transition effect and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
もし気づいたら、まず涼しい場所に移動して休んでください。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A close-up of cooling supplies: a small ice pack wrapped in a thin towel and a damp washcloth, placed near the neck and underarm area of a simplified body silhouette showing optimal cooling points. Object clarity, clean flat outlines, warm earth tones with cool blue accent. No readable text. Avoid medical-proof imagery, avoid clutter.","Slow push toward the cooling supplies. The ice pack shows a faint cool-blue condensation effect. The cooling-point indicators on the body silhouette pulse with a gentle blue glow. Preserve object clarity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
首のうしろや脇の下に、保冷剤や濡れタオルをあてると、体温を効率よく下げることができます。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting in a cool Japanese room, slowly sipping water from a small glass with a calm, careful expression. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose.","Gentle push. The woman raises the glass slowly to her lips and takes a small sip, then lowers it carefully. Her expression remains calm and deliberate. Preserve the recovery scene and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
水分もとれるようであれば、少しずつ飲んでみましょう。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a calm but earnest expression, gently raising one hand in a gentle stop gesture in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman raises her hand in a soft stop gesture, fingers spreading slightly. Her expression is calm but earnest. Soft daylight shifts on the wall. Preserve the exact character identity and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
それでも体調が戻らない場合は、無理をしないでください。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable clothing) holding a cordless phone near her ear in her Japanese apartment, calmly contacting her doctor or a local helpline. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose, avoid overdramatic expression.","Gentle push. The woman holds the phone near her ear, her free hand resting on the table. A subtle reassurance cue — gentle light around the phone. Preserve the calm contact-for-help mood and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
かかりつけ医や、お住まいの地域の相談窓口に連絡するのが安心です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles) lying on a futon looking disoriented, with a blurred or hazy aura around her head suggesting confusion or loss of consciousness. A nearby cordless phone is within reach. Japanese bedroom, warm earth tones, clean flat outlines. No readable text. Avoid youth drift, avoid overdramatic horror imagery.","Slow push. The woman lying on the futon shifts very slightly. The hazy confusion aura around her head pulses faintly. The nearby phone catches a dim light. Preserve the disoriented state depiction and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
もし意識がぼんやりしたり、自分で水分がとれない状態になったときは、迷わず救急に連絡してください。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A clean symbolic composition: a simple timeline arrow showing 'early action' on the left (calm, controlled) leading to 'safety' on the right, with a protective shield icon. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid infographic overload.","Gentle lateral drift along the timeline arrow. The calm left side transitions to the safety shield icon on the right, which pulses with a protective glow. Preserve the symbolic composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
大事に至る前に動くことが、いちばんの備えになります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A calm Japanese neighborhood scene: a quiet residential street with small houses, a gentle summer sky, and a sense of community — a neighbor waving from a doorway. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift.","Slow breathing pan across the neighborhood. Leaves on a tree sway gently in a summer breeze. A neighbor figure waves faintly from a doorway. Soft summer sky light shifts. Preserve the community warmth mood. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
最後に、まわりの力を借りることについてもお話ししておきますね。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable outdoor clothing) standing near her apartment door, with a friendly elderly neighbor (also gray-haired, wrinkled) greeting her with a gentle wave. Ordinary Japanese apartment hallway, warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose.","Gentle push. Both elderly women exchange a gentle wave. The neighbor's hand rises slightly. Clothing shifts with a subtle breeze. Preserve the friendly neighborhood mood and character identities. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
ひとり暮らしでは、自分の体調の変化に気づきにくいこともあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable clothing) chatting calmly with a kind neighborhood acquaintance (also visibly elderly) at a Japanese residential street corner, exchanging a small health-check wave. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose.","Gentle push. The two elderly women shift weight slightly, one raising a hand in a gentle health-check wave. Background tree leaves sway in a breeze. Preserve the community connection mood. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
そんなとき、ご近所の方や地域の方に声をかけてもらえると、ちょっとした安心につながります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The exterior of a Japanese community support center building (chiiki houkatsu shien center) with a welcoming entrance and a small signboard. Ordinary Japanese public building architecture, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid random English signage, avoid clutter.","Slow observe tilt upward across the building exterior. The signboard catches a subtle light shift. The entrance area brightens gently with welcoming warmth. Preserve the public building identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
お住まいの地域には、地域包括支援センターという相談窓口があります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A bright, welcoming interior of a Japanese community consultation office — a simple desk, two chairs, and a staff member (middle-aged, professional, warm expression) ready to listen. Warm earth tones, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift.","Gentle breathing pan across the consultation office. The staff member shifts slightly in their chair. Warm daylight moves across the desk surface. Preserve the welcoming supportive atmosphere. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
暮らしのことで困ったときに、いろいろと相談にのってもらえる場所です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A minsei-iin (welfare commissioner) figure — a middle-aged Japanese person with a name tag and gentle expression — standing at the doorway of a Japanese apartment, visiting an elderly resident. Warm earth tones, flat soft colors, clean flat outlines. No readable text. Avoid youth drift on the elderly resident, avoid speech pose.","Gentle push. The welfare commissioner gestures warmly toward the elderly resident at the door. The resident shifts weight slightly in response. Preserve the supportive visitation mood and character identities. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
民生委員の方が訪問して、体調の確認をしてくれる地域もあります。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A simple composition showing two support concepts: on the left, a small air conditioner with a subsidy document icon; on the right, a cooling station building icon with a welcoming door. Japanese municipal support symbols, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid infographic overload.","Gentle lateral shift between the two support concepts. The AC subsidy icon on the left brightens, then the cooling station icon on the right brightens. Preserve the support-concept composition. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
自治体によっては、エアコンの購入費を補助してくれたり、暑い日に涼める場所を開放してくれたりする制度もあります。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture) with a calm, appreciative expression, lightly clasping her hands in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman clasps her hands together gently, fingers interlacing. Her expression shows calm appreciation. Soft daylight shifts. Preserve the exact character identity and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
こうした仕組みを知っておくだけでも、いざというときの助けになります。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a warm, encouraging expression, gently gesturing toward the viewer in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman gestures warmly with one hand, fingers opening in an encouraging motion. Soft daylight moves across the room. Preserve the warm encouraging mood, exact character identity, and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
まわりに相談することも、大切な暑さ対策のひとつです。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting at a low table, looking at a tablet or pamphlet showing a local government support page. Japanese apartment, warm earth tones, flat soft colors, clean flat outlines, object clarity. No readable text. Avoid youth drift, avoid speech pose.","Gentle push. The woman looks down at the tablet or pamphlet, her finger scrolling slowly across the page. Light shifts on the table surface. Preserve the information-seeking mood and exact character identity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
お住まいの自治体のホームページで、どんな支援があるか一度調べてみるのもいいかもしれません。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A calm summary scene: a tidy Japanese living room with a thermometer, a glass of water, and a small notebook placed neatly on a low table — the three pillars revisited. Soft warm summer daylight, warm earth tones, flat soft colors, object clarity, minimal clutter, checklist-friendly layout. No readable text. Avoid photorealistic drift.","Slow breathing pan across the summary scene. Warm daylight shifts on the three objects — thermometer, glass, notebook — each catching a brief highlight. Preserve the calm summary mood and checklist layout. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
今日は、夏の暑さに備えるための三つのポイントについてお話ししました。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A small thermometer-hygrometer icon with a gentle checkmark, representing the first pillar: room temperature and humidity management. Clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid clutter.","Gentle push toward the thermometer icon. The checkmark brightens with a gentle green glow. Preserve the pillar-one summary and object clarity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
ひとつめは、部屋の温度と湿度を整えること。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A glass of barley tea icon with a gentle checkmark, representing the second pillar: hydration habits. Clean flat outlines, warm earth tones, flat soft colors, object clarity. No readable text. Avoid clutter.","Gentle push toward the barley tea icon. The checkmark brightens with a gentle green glow. Preserve the pillar-two summary and object clarity. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
ふたつめは、水分のとり方を見直すこと。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A simplified body silhouette with small awareness indicators and a gentle checkmark, representing the third pillar: recognizing body warning signs. Clean flat outlines, warm earth tones, flat soft colors, minimal clutter. No readable text. Avoid medical-proof imagery.","Gentle push toward the body silhouette. The awareness indicators pulse gently, and the checkmark brightens. Preserve the pillar-three summary. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
みっつめは、体の変化サインに気づくことです。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a warm, reassuring smile, sitting calmly in her tidy Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman smiles warmly, her posture relaxed and content. Soft daylight glows on the room. Preserve the reassuring closing mood, exact character identity, and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
全部を一度にやる必要はありません。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture) with a gentle encouraging expression, lightly extending one open palm forward in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman extends her open palm forward gently, fingers relaxed. Her expression is encouraging. Light shifts softly. Preserve the exact character identity and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
気になったところから、ひとつずつ試してみてください。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) with a calm, gentle expression, lightly placing one hand over the other on her lap in her Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Slow lateral drift. The woman rests her hands calmly on her lap, one over the other. She breathes gently. Preserve the calm gentle mood, exact character identity, and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
この動画でお伝えしたのは、あくまで一般的な情報です。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A visibly elderly Japanese woman (silver-gray hair, wrinkles, comfortable indoor clothing) sitting in her Japanese apartment at a consultation desk, speaking calmly with a doctor (white coat) who listens attentively. Supportive atmosphere, warm earth tones, clean flat outlines. No readable text. Avoid youth drift, avoid speech pose, avoid overdramatic medical imagery.","Gentle push. The woman and doctor sit calmly. The doctor makes a small supportive nod. Light shifts across the desk. Preserve the consultation mood and character identities. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
個別のことについては、かかりつけ医にご相談くださいね。,"Generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. A peaceful Japanese summer scene: a quiet Japanese residential neighborhood with gentle evening light, a breeze moving leaves on a tree, and a calm sky. Warm earth tones with soft golden hour accent, flat soft colors, clean flat outlines, minimal clutter. No readable text. Avoid photorealistic drift.","Slow breathing pan across the evening neighborhood. Tree leaves sway gently. Golden hour light shifts across rooftops and a garden. The sky subtly warms. Preserve the peaceful summer closing mood. (Silent video, no audio). No lip sync, no speech, no new readable text, no ambient audio."
今年の夏も、穏やかに過ごせますように。,"Using the provided reference image(s), generate a retro-clean 2D illustration in an illustrated lifestyle handbook style. The same visibly elderly Japanese woman (silver-gray hair, gentle wrinkles, relaxed posture, comfortable summer clothing) bowing gently with a warm, thankful expression in her tidy Japanese living room. Same character identity and wardrobe family. Warm earth tones, soft summer daylight. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid speech pose, avoid clutter.","Gentle slow push. The woman bows gently, her head lowering and rising with a thankful motion. Soft daylight moves on the room. Preserve the warm grateful mood, exact character identity, and existing appearance. (Silent video, no audio). No lip sync, no speech, no direct-to-camera address, no new readable text, no ambient audio."
