script_text,prompt_img_nano,prompt_video_veo3
コンロの前に立ち続ける時間が短くなると、それだけで体への熱の負担が減りやすくなります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) relaxing on a dining chair, wiping sweat lightly, while the microwave operates in the background. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
短時間で仕上げる料理や、前の日に多めに作っておく工夫も、夏の台所を楽にする方法のひとつです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A plate of easily prepared side dishes on the table, indicating a meal made with minimal stove time. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Gentle steam or heat haze is visible near the stove. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
調理の合間には、水やお茶をこまめに飲むことも大切です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A refreshing glass of cool water and a cup of cold tea on the kitchen counter. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Water elements hold stable structure. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
特に高齢の方は、体の中の水分が減っても気づきにくいことがあります。意識的に飲む習慣をつけておくといいでしょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) consciously drinking a cup of water during her cooking breaks. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Water elements hold stable structure. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
台所は、思ったより体力を使う場所です。少し休憩を挟みながら進めるくらいがちょうどいいこともあります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) sitting on a small stool in the kitchen, taking a short, calm rest from cooking. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
夏場に、倦怠感や食欲のなさが何日も続くようであれば、ただの夏バテとは限りません。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) slowly rubbing her temple with a tired expression, portraying lingering summer fatigue. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
ふらつきや動作の変化が気になる場合は、早めにかかりつけ医にご相談ください。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) calmly walking toward a neighborhood clinic on a sunny day. Seen from behind or wide angle. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
三つ目のポイントは、火の元とコンロ周りの安全です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A calm setup of a domestic Japanese gas stove with pans ready to cook. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow breathing pan across the serene room. No human action. Curtains or distant foliage drift gently in the summer breeze, light beams move slowly. Gentle steam or heat haze is visible near the stove. Preserve the calm time-of-day lighting and peaceful domestic mood. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast pan, no lighting changes."
コンロを使うとき、服装を気にしたことはありますか。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) looking down and touching the wide sleeves of her casual indoor clothing. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
製品評価技術基盤機構、いわゆるNITEや消防機関では、コンロ付近での着衣着火について注意を呼びかけています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Minimal symbolic alert icon of a clothing sleeve dipping dangerously close to a stove flame. Focus on safety caution. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Flame or heat indicators flicker very softly and educationally. Background and foreground layers separate slightly. Gentle steam or heat haze is visible near the stove. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
着衣着火とは、調理中に服の袖や裾が炎に触れて燃えてしまう事故のことです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Textbook safety illustration of how wide sleeves catch fire from unseen blue flames. Educational clarity. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Flame or heat indicators flicker very softly and educationally. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
年齢とともに、青いガスの炎が見えにくくなったり、素早い動作が難しくなったりすることがあるといわれています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) squinting slightly, finding it hard to see the pale blue gas flame on the stove. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Flame or heat indicators flicker very softly and educationally. Mild air currents visible in the sunlight. Gentle steam or heat haze is visible near the stove. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
袖口が広がった服や、ふわっとした化繊素材の服は、コンロ周りでは特に注意が必要です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a wide, loose chemical-fiber sleeve dangling downwards. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
調理のときは、なるべく袖がコンパクトにまとまる服を選ぶか、袖口をまくっておくと安心です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) rolling up her sleeves neatly into a compact form before starting to cook. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
防炎加工のエプロンを使うことも、リスクを減らす工夫のひとつとして知られています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A clean flame-retardant safety apron hanging neatly on a hook in the kitchen. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Flame or heat indicators flicker very softly and educationally. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
奥の棚の調味料を取るときや、コンロの奥に手を伸ばすときは、一旦火を消してから動くようにしましょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) turning the stove knob off first before reaching out for a seasoning bottle deep in the shelf. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Gentle steam or heat haze is visible near the stove. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
こうした小さな習慣の積み重ねが、台所での安全につながります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of an older weathered hand pressing the stove off button. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Gentle steam or heat haze is visible near the stove. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
万が一、服に火が移ってしまったときは、走らずにその場に止まることが大切です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Abstract instructional diagram of a person stopping in place, not running. Stop-drop-roll step 1. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
地面に倒れて体を横に転がして火を消す、「ストップ・ドロップ・アンド・ロール」という方法が有効とされています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Abstract instructional diagram of a person rolling on the floor to extinguish flames. Hand-drawn educational style. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Flame or heat indicators flicker very softly and educationally. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
あらかじめ知っておくだけで、いざというときに少し落ち着いて動ける可能性が高まります。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) giving a gentle nod of understanding, showing calm preparedness. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
お手持ちのガスコンロに、自動消火機能がついているかどうかも、一度確認してみるといいかもしれません。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a modern gas stove featuring a circular automatic shut-off safety sensor in the center burner. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Gentle steam or heat haze is visible near the stove. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
ガスコンロからIHクッキングヒーターへの切り替えを考えている方もいらっしゃいます。選択肢のひとつとして、ご参考にしていただければと思います。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Clean flat surface of a modern IH induction cooking heater in a neat kitchen. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
最後のポイントは、台所の衛生管理、特にスポンジやふきんのお手入れです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A pair of clean, dry kitchen sponges and a neatly folded dishcloth. Practical home objects. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Sponge texture and moisture remain crisp. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
スポンジやふきんは、夏場に細菌が増えやすい条件が揃いやすい道具です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A wet sponge placed inside a small graphic outline representing warm, humid summer conditions. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Sponge texture and moisture remain crisp. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
水気と温度と食べ物の残りかすが揃うと、気がつかないうちに細菌が増えやすい環境になります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A sponge surrounded by subtle visual cues of moisture, warmth, and tiny food scraps, creating a bacteria environment. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Sponge texture and moisture remain crisp. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
基本的なお手入れとして、使い終わったら水気をしっかり絞って、風通しの良い場所で乾燥させましょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) thoroughly wringing out a kitchen sponge to remove all the water. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Water elements hold stable structure. Sponge texture and moisture remain crisp. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
湿ったままの状態で置いておくと、特に夏は雑菌が増えやすくなります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A clean sponge hung vertically from an airy rack to dry in a well-ventilated spot. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Sponge texture and moisture remain crisp. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
定期的に熱湯につけたり、薄めた漂白剤で消毒したりすることも効果的とされています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A damp dishcloth left crumpled in a messy pile on the sink, showing what to avoid. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject adjusts their posture deliberately. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
とはいえ、毎日完璧にする必要はありません。週に一、二度、気になったときに取り組めれば十分です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) carefully pouring boiling water over a sponge in the sink for disinfection. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Water elements hold stable structure. Sponge texture and moisture remain crisp. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
手間を感じるときは、使い捨てのキッチンペーパーやペーパータオルを活用するのも、手軽でいい方法です。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) smiling gently, waving one hand softly left and right in a 'no need to be perfect' gesture. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
完璧を目指さなくても大丈夫です。できる範囲で続けることが、結局のところ一番続きやすいやり方です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A clean roll of disposable kitchen paper towels sitting on a neat holder on the counter. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
今日は、夏の台所で見直しておきたいポイントをご一緒に確認しました。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) nodding and smiling mildly, reassuring the viewer that reviewing the points was good. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
食材の保存と冷蔵庫の使い方、台所の換気と暑さ対策、コンロ周りの火の元の安全、そして衛生管理のコツです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Four clean icons returning together: a refrigerator, an AC unit, a stove, and a sponge. Summary layout. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Sponge texture and moisture remain crisp. Background and foreground layers separate slightly. Gentle steam or heat haze is visible near the stove. Keep refrigerator items exactly as arranged without morphing. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
どれもひとつひとつは小さな工夫ですが、少しずつ取り入れることで、夏の台所での安心感が変わってきます。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A wide, safe, clean summer kitchen, softly illuminated and organized with small improvements. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow breathing pan across the serene room. No human action. Curtains or distant foliage drift gently in the summer breeze, light beams move slowly. Preserve the calm time-of-day lighting and peaceful domestic mood. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast pan, no lighting changes."
食欲のない日が続く、ふらつきがある、体のだるさがなかなか取れないという場合は、ただの夏バテと思わずに、かかりつけ医にご相談されることをおすすめします。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) looking slightly fatigued but picking up a phone to comfortably consult her family doctor. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
完璧を目指さず、できることから少しずつ。それがいちばん大切なことだと思います。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) smiling, demonstrating a relaxed, 'slow and steady' pacing to life. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
今日も最後までご覧いただきありがとうございました。どうぞ、安全で快適な夏をお過ごしください。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) offering a gentle concluding smile, looking warm and trustworthy. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle sideways camera drift. The subject tilts their head slightly in a soft affirmative motion. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
