script_text,prompt_img_nano,prompt_video_veo3
壁や天井は、昼間の熱をじっくりためこんでいます。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Cross-section style illustration of a Japanese apartment wall and ceiling with warm color gradients suggesting absorbed daytime heat radiating inward. Educational diagram-like visual. Clean conceptual composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle parallax drift across the wall cross-section. Warm color gradient layers shift subtly, suggesting heat flow. Educational diagram remains clear. (Silent video, no audio). No lip sync, no speech, no new readable text."
たとえば、午後の日差しが当たっていた壁は、夕方になっても熱を持ったままです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese apartment wall seen from inside through a window. Late afternoon sun hitting the exterior wall, warm glow visible. Same apartment. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow tilt from the window frame down to the interior wall. Warm glow on the wall surface shifts. Same apartment continuity. (Silent video, no audio). No lip sync, no speech, no new readable text."
外の気温が下がり始めても、部屋の温度はなかなか下がらないんですね。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Split composition: left side shows a window with cooler blue evening sky outside; right side shows the Japanese room interior still bathed in warm amber tones. Same room, contrast between outside and inside temperature. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle lateral shift across the split composition. Blue sky side and warm amber room side create a slow parallax contrast. (Silent video, no audio). No lip sync, no speech, no new readable text."
そのうえ、暑さを感じにくくなっている方は、体感だけでは気づけないことがあります。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. An elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, sitting comfortably in the warm Japanese living room looking relaxed despite amber warmth around her. Summer clothing. She does not appear to notice the warmth. Same character continuity. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow drift past the woman. She settles into her chair with a small comfort adjustment. Warm amber tones surround her. No speech. (Silent video, no audio). No lip sync, no speech, no new readable text."
それほど暑くないと思っていても、実際の室温は三十度を超えていたということも珍しくありません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a wall-mounted digital thermometer-hygrometer in a Japanese living room. The device is visible but its display is not legible. Warm afternoon light suggesting elevated temperature. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the thermometer-hygrometer device. Warm afternoon light shifts on the wall around it. Device stays in focus. (Silent video, no audio). No lip sync, no speech, no new readable text."
そこでおすすめしたいのが、温湿度計を部屋の見やすいところに置くことです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. A digital thermometer-hygrometer being placed on a Japanese living room shelf at eye level. An elderly hand (weathered, age spots) positioning it carefully. Clean domestic setting, good visibility. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The elderly hand carefully places and adjusts the device on the shelf. Fingers make small positioning adjustments. Shelf surface catches light. (Silent video, no audio). No lip sync, no speech, no new readable text."
デジタル式のものなら、文字も大きくて読みやすいですね。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a digital thermometer-hygrometer on a clean Japanese shelf. Large-format device design. Soft daylight. Focus on readability and accessibility. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the device on the shelf. Daylight highlights the large-format design. Shelf remains still. (Silent video, no audio). No lip sync, no speech, no new readable text."
数字で確認する習慣をつけると、体感だけに頼らなくてすみます。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, standing in a Japanese living room, calmly glancing at a wall-mounted thermometer-hygrometer at eye level. Habitual checking gesture. Soft afternoon light. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman glances at the thermometer-hygrometer then gives a small satisfied nod. Afternoon light shifts. No speech. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
環境省の目安では、室温は二十八度以下、湿度は五十パーセントから六十パーセントくらいが望ましいとされています。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese living room with a thermometer-hygrometer on the wall and an AC remote on the table below. Educational reference composition. Soft afternoon light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the thermometer-hygrometer and AC remote arrangement. Afternoon light shifts on both devices. Educational layout preserved. (Silent video, no audio). No lip sync, no speech, no new readable text."
ここでひとつ大切なことがあります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same Japanese living room, closer framing on the AC unit and thermometer-hygrometer. Transitional emphasis moment. Warm afternoon light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow tilt from the AC unit down to the thermometer-hygrometer. Warm afternoon light shifts on the wall. Transitional emphasis. (Silent video, no audio). No lip sync, no speech, no new readable text."
この二十八度というのは、エアコンの設定温度ではなく、部屋の実際の温度の目安です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Split composition: left shows an AC remote control, right shows a wall-mounted thermometer-hygrometer. Visual contrast between setting temperature and actual room temperature. Same Japanese living room. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle parallax drift across the split composition. Left side AC remote and right side thermometer-hygrometer create visual contrast. (Silent video, no audio). No lip sync, no speech, no new readable text."
設定を二十八度にしていても、部屋の温度がそれより二度、三度高くなっていることはよくあります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of an AC remote on a Japanese side table with a thermometer-hygrometer on the wall above. Visual juxtaposition showing gap between setting and reality. Warm tones. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push emphasizing the spatial gap between the remote on the table and the thermometer on the wall above. Light shifts on both surfaces. (Silent video, no audio). No lip sync, no speech, no new readable text."
ですから、エアコンの設定は二十六度前後を目安にしてみてください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of an elderly Japanese hand (weathered, age spots) adjusting an AC remote control in a Japanese living room. Practical action. Soft afternoon light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The elderly hand presses a button on the AC remote with a gentle deliberate motion. The remote tilts slightly in the grip. Afternoon light on weathered fingers. (Silent video, no audio). No lip sync, no speech, no new readable text."
カーテンやすだれで直射日光をさえぎるのも大切です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese window with bamboo sudare (reed screen) partially lowered, filtering bright summer sunlight. Sheer curtains behind. Clean domestic composition showing heat-blocking method. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the bamboo sudare. Filtered sunlight creates shifting stripe patterns through the reeds. Curtain fabric drifts faintly behind. (Silent video, no audio). No lip sync, no speech, no new readable text."
さらに、扇風機やサーキュレーターで空気を回すと、体感温度が下がりやすくなります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. A small circulator fan on the floor of a Japanese living room, positioned to circulate air. Clean domestic arrangement. Soft light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The circulator fan oscillates gently. Air movement suggested by faint motion of nearby curtain edge. Clean domestic floor. (Silent video, no audio). No lip sync, no speech, no new readable text."
もちろん、体調は人それぞれです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Calm wide shot of the Japanese living room with all comfort items visible: AC, fan, curtains adjusted, thermometer. Reassuring complete setup. Warm afternoon light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow breathing pan across the fully equipped room — AC, fan, curtains, thermometer all visible. Warm afternoon light shifts. Reassuring completeness. (Silent video, no audio). No lip sync, no speech, no new readable text."
無理のない範囲で、ご自分に合った温度を見つけてみてくださいね。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, sitting comfortably in the well-prepared Japanese living room. Fan running, curtains adjusted, AC on. Warm reassuring scene. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the seated woman. She makes a small contented settling motion. Fan rotates nearby. Warm light. No speech. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
3つめのサインは、夜中に気づかない温度の変化です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at early evening â€” soft blue-purple twilight through the window, a bed or futon prepared, bedside lamp on. Transitional frame to nighttime section. Calm tones. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the bedroom. Blue-purple twilight light shifts through the window. Bedside lamp casts a warm pool. Evening transition mood. (Silent video, no audio). No lip sync, no speech, no new readable text."
夜、エアコンのタイマーが切れたあと、部屋がどうなっているか、考えたことはありますか。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a Japanese bedroom AC unit with its timer indicator light. Evening blue tones through the window. The AC is about to cycle off. Clean domestic bedroom. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the bedroom AC unit. Timer indicator light pulses faintly. Evening blue tones deepen through the window. (Silent video, no audio). No lip sync, no speech, no new readable text."
多くの方が、電気代を気にして二時間や三時間でタイマーを設定していますよね。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of an AC remote in a Japanese bedroom, held by an elderly hand (weathered, age spots). Evening bedroom light. Focus on the timer function area. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The elderly hand adjusts the remote, thumb moving toward the timer controls. Evening bedroom light shifts on the weathered fingers. (Silent video, no audio). No lip sync, no speech, no new readable text."
ところが、タイマーが切れると、建物にたまった熱で室温がじわじわ上がっていきます。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at night with warm amber glow emanating from walls and ceiling, suggesting heat radiating back into the room. Window shows dark sky. Subtle conceptual warmth visual. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle parallax drift. Warm amber glow on walls and ceiling pulses subtly, suggesting heat radiation. Dark window contrasts. (Silent video, no audio). No lip sync, no speech, no new readable text."
真夏の夜は、外の気温が下がっていても、部屋の中はすぐには涼しくなりません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at night: window shows dark blue sky suggesting cooler outside, but room interior has warm amber tones from retained heat. Calm contrast between exterior and interior. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle lateral shift across the scene. Dark blue window sky and warm amber interior create a slow-moving contrast. (Silent video, no audio). No lip sync, no speech, no new readable text."
寝ている間に知らず知らず汗をかいて、朝起きたときには脱水が進んでいることもあるんです。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. An elderly Japanese woman (65-75) with silver-gray hair sleeping peacefully in a Japanese bed. Thin summer blanket partially aside. Nighttime bedroom. Calm, no distress shown. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman breathes softly in sleep. The thin blanket shifts slightly. Nighttime stillness maintained. No distress. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
朝のだるさや頭のぼんやり感は、じつは夜の間の水分不足が関係していることがあります。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, sitting up in bed in early morning light, looking slightly drowsy. Japanese bedroom. Empty glass on nightstand. Not distressed, just waking slowly. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman slowly sits up and blinks. Early morning light brightens gradually. She glances at the empty glass. No speech. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
できれば、エアコンはつけたまま寝るのがおすすめです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom AC unit with running indicator light on, nighttime ambiance. Soft blue night tones. Room appears comfortable and cool. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the AC unit. Running indicator light glows steady. Soft blue night tones. Cool room atmosphere. (Silent video, no audio). No lip sync, no speech, no new readable text."
最近のエアコンは省エネ性能が高いので、つけっぱなしでも電気代はそれほど大きくなりません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a modern wall-mounted AC unit running quietly in a Japanese bedroom at night. Subtle green indicator light. Clean energy-efficient design. Dark blue night tones. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the modern AC design. Subtle green light pulses faintly. Dark blue night ambiance undisturbed. (Silent video, no audio). No lip sync, no speech, no new readable text."
タイマーを使う場合は、起きる時間の少し前まで動いているように設定してみてください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. AC remote on a Japanese bedside table next to a small clock. Night-to-dawn bedroom ambiance. Clean practical composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the remote and clock on the nightstand. Soft night-to-dawn light transition on surfaces. (Silent video, no audio). No lip sync, no speech, no new readable text."
そうすれば、明け方の気温上昇もカバーできます。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom window showing first light of dawn, soft pink-blue sky. Room still cool and comfortable. Transitional dawn scene. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow tilt from the window showing dawn sky down into the cool comfortable room. Pink-blue sky gradually brightens. (Silent video, no audio). No lip sync, no speech, no new readable text."
枕元にコップ一杯の水を用意しておくのも、いい習慣です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a glass of water on a Japanese wooden nightstand next to a pillow. Nighttime bedroom with soft lamp light. Clean practical bedside arrangement. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the water glass on the nightstand. Soft lamp light reflects off the water surface. Pillow edge visible. (Silent video, no audio). No lip sync, no speech, no new readable text."
夜中に目が覚めたとき、すぐに一口飲めると安心ですね。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, reaching for the glass of water on the nightstand, half-awake at night in a Japanese bedroom. Soft lamp light. Calm routine action. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman's hand reaches for and lifts the glass from the nightstand. Water catches lamp light. Calm nighttime routine. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
寝具やパジャマも、通気性のよいものを選ぶと楽に過ごせます。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Summer sleep items laid out on a Japanese bed: lightweight cotton pajamas, a linen sheet, and a thin summer blanket. Soft lamp light. Tactile comfort visual. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle drift across the cotton pajamas, linen sheet, and blanket. Fabric textures catch soft lamp light. Tactile comfort emphasized. (Silent video, no audio). No lip sync, no speech, no new readable text."
綿やリネン素材のものが、汗を吸ってくれて肌にもやさしいです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of folded cotton and linen fabric in soft natural colors on a Japanese bedroom shelf. Warm tactile texture visible. Clean composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the folded fabrics. Textile texture becomes clearer. Warm shelf surface. (Silent video, no audio). No lip sync, no speech, no new readable text."
夜の環境も少し気にかけてみるだけで、翌朝の体調が変わることがあります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at dawn with gentle morning light. Water by the bed, AC running, light bedding. Peaceful well-prepared scene. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the dawn bedroom. Morning light gradually brightens. Water glass, running AC, and light bedding all visible. Peaceful completeness. (Silent video, no audio). No lip sync, no speech, no new readable text."
3つのサインを見てきました。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom transitioning from night to dawn. Morning light entering. Well-prepared bedside: water glass, comfortable bedding, AC indicator on. Warm reassuring atmosphere. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle tilt from ceiling to bed level. Morning light enters. Bedside setup — glass, bedding, AC on — all in order. (Silent video, no audio). No lip sync, no speech, no new readable text."
ここで、毎日の暮らしの中でどうチェックすればいいか、かんたんに整理してみましょう。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Overview of a Japanese apartment showing three zones in sequence: bedroom (morning), living room (daytime), bedroom again (night). Clean timeline-like composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow drift across the apartment overview — bedroom, living room, bedroom. Soft light transitions between morning, day, and night zones. (Silent video, no audio). No lip sync, no speech, no new readable text."
まず朝です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese apartment in bright morning light. Calm clean atmosphere. Focus on the morning routine starting point. Bedroom-to-kitchen transition visible. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the bright morning apartment. Daylight intensifies gently. Bedroom-to-kitchen transition visible. (Silent video, no audio). No lip sync, no speech, no new readable text."
起きたら、コップ一杯の水を飲んでみてください。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, in a Japanese kitchen in morning light, drinking a glass of water. Calm morning hydration routine. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman lifts the glass and takes a sip. Morning kitchen light brightens. Water level in glass changes. No speech. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
そのとき、体のだるさや口の乾きがないか、軽く確認してみましょう。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, standing in morning light doing a light body check â€” gently touching her face, checking how she feels. Japanese kitchen background. Observational. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman gently touches her face and pauses reflectively. Morning light shifts in the kitchen. Self-check observational action. No speech. (Silent video, no audio). No lip sync, no speech, no new readable text."
鏡で唇や舌をちらっと見るだけでも構いません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a Japanese bathroom mirror with morning light reflecting. A glass of water on the shelf below. Self-check visual anchor. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow push toward the mirror. Morning light reflection shifts across its surface. Water glass on shelf catches light. (Silent video, no audio). No lip sync, no speech, no new readable text."
次に昼です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese living room at midday â€” bright daylight, a thermometer-hygrometer on the wall. Transition to daytime check. Clean domestic scene. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the midday living room. Bright daylight. The thermometer-hygrometer is visible on the wall. (Silent video, no audio). No lip sync, no speech, no new readable text."
温湿度計を見て、二十八度を超えていたらエアコンを調整しましょう。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, glancing at a thermometer-hygrometer on a Japanese living room wall at midday, then adjusting the AC remote. Practical daytime check action. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman glances at the thermometer-hygrometer, then picks up the AC remote and presses a button. Practical midday action. No speech. (Silent video, no audio). No lip sync, no speech, no new readable text."
水分もこまめにとるようにしてみてください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a glass of water being poured in a Japanese kitchen at midday. Bright daylight. Emphasis on regular hydration during the day. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Water pours from a container into a glass. Bright kitchen daylight catches the stream. Glass fills partway. (Silent video, no audio). No lip sync, no speech, no new readable text."
お茶でもお水でも、飲みやすいもので大丈夫です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. A Japanese teacup and a glass of water side by side on a kitchen table. Bright daylight. Visual message: any drink is fine. Simple reassuring composition. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle drift between the teacup and water glass. Both surfaces catch bright daylight. Reassuring choice visual. (Silent video, no audio). No lip sync, no speech, no new readable text."
そして夜です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at evening â€” warm lamp light. Transition to night section of the checklist. Same apartment. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow tilt across the evening bedroom. Warm lamp light pools on the bedding. Night checklist zone begins. (Silent video, no audio). No lip sync, no speech, no new readable text."
寝る前に枕元に水を用意して、エアコンの設定を確認してみてください。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, placing a glass of water on the nightstand before bed in a Japanese bedroom. Evening lamp light. Calm bedtime preparation. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","The woman's hand places the water glass carefully on the nightstand. Evening lamp light reflects off the glass. Calm bedtime prep. No speech. (Silent video, no audio). No lip sync, no speech, no new readable text."
涼しい寝具をそろえておくと、ぐっすり眠りやすくなります。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese bedroom at night: comfortable bedding arranged, nightstand with water, AC indicator on. Everything ready for safe sleep. Soft lamp light. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push across the nightstand setup — water, bedding, AC indicator. Everything in order. Soft lamp light. (Silent video, no audio). No lip sync, no speech, no new readable text."
覚えることは多くありません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Calm Japanese living room in warm evening light. Reassuring recap atmosphere. Same apartment. Simple peaceful scene. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow gentle pan across the familiar living room in warm evening light. Calm recap atmosphere. (Silent video, no audio). No lip sync, no speech, no new readable text."
朝、昼、夜、それぞれひとつずつだけで大丈夫です。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Three icons in a clean horizontal row: a morning sun with glass of water, a midday thermometer, a nighttime pillow with water. Summary composition for morning-noon-night routine. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle lateral drift across the three summary icons. Each icon catches a warm highlight as camera passes. (Silent video, no audio). No lip sync, no speech, no new readable text."
この3つを意識するだけで、安心感が少し変わるかもしれません。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Warm wide shot of the complete Japanese apartment in soft evening light. Everything feels safe and prepared. Encouraging atmosphere. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow breathing pan across the whole apartment in evening light. Everything feels prepared and secure. (Silent video, no audio). No lip sync, no speech, no new readable text."
もし気になる症状があったときは、ひとりで抱えずに相談してみましょう。,"Using the provided reference image(s), generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Same elderly Japanese woman (65-75) with silver-gray hair, gentle wrinkles, with a calm content expression in the Japanese living room. Soft warm light. Reassuring, confident atmosphere. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the woman. She has a calm content expression and makes a small settling motion. Warm light. No speech. Preserve identity. (Silent video, no audio). No lip sync, no speech, no new readable text."
だるさが続いたり食欲がないと感じたりしたら、まずはかかりつけ医や薬局に相談してみてください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese home interior with a telephone on a side table and a small notebook. Warm soft light. Transitional frame toward consultation guidance. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow pan across the side table with telephone and notebook. Warm domestic light shifts on surfaces. (Silent video, no audio). No lip sync, no speech, no new readable text."
早めに相談すると、大事になる前に対処できることが多いです。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Close-up of a Japanese home telephone and a small address book or health notebook on a side table. Warm light. Contact-your-doctor visual anchor. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Gentle push toward the telephone and notebook. Warm light highlights the pen resting on the page. (Silent video, no audio). No lip sync, no speech, no new readable text."
ぐったりしている、意識がはっきりしないといった場合は、ためらわずに医療機関を受診してください。,"Generate a retro-clean 2D illustration, illustrated lifestyle handbook style, flat soft colors, warm earth tones, object clarity, minimal clutter. Japanese home entrance (genkan) with outdoor shoes ready and a small bag prepared. Bright daylight through the door. Suggesting readiness to visit a clinic if needed. No readable text. Avoid photorealistic rendering, speech pose, lip sync, cluttered composition.","Slow tilt from shoes up to the bright doorway. Daylight pours through the entrance. Readiness visual. (Silent video, no audio). No lip sync, no speech, no new readable text."
