unit_index,i2v_mode,motion_strategy,recommended_duration_sec,prompt_video_veo3
92,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
93,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
94,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
95,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
96,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
97,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
98,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
99,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
100,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
101,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
102,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
103,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
104,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
105,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
106,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
107,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
108,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
109,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
110,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
111,first_frame_only,daily_action_follow,6,"Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
112,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
113,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
114,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
115,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
116,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
117,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
118,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
119,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
120,first_frame_only,object_inspection_push,4,"Slow intimate push-in camera motion on the object. The object remains still; only tiny light reflections and paper texture shift. Warm domestic light changes subtly. The mood remains calm, warm, and reassuring. (Silent video, no audio). No erratic movement, no character action, no dialogue, no generated text."
121,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
122,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
123,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
124,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
125,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
126,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
127,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
128,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
129,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
130,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
131,first_frame_only,paper_theater_breathing_pan,4,"Slow atmospheric pan across the quiet kamishibai card. The paper-theater scene remains still and composed. Paper grain, soft light, and faint curtain movement create gentle breathing motion. The mood remains calm, warm, and reassuring. (Silent video, no audio). No fast pans, no sudden changes, no character action, no dialogue."
