script_text,prompt_img_nano,prompt_video_veo3
そこでおすすめしたいのが、前日のうちに、通院セットをひとつにまとめておくことです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: そこでおすすめしたいのが、前日のうちに、通院セットをひとつに... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 30)","Solution demo beat 30. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 30]"
必要なものをすべて、一つのポーチや小さなバッグに入れておきましょう。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 必要なものをすべて、一つのポーチや小さなバッグに入れておきま... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 31)","Observation beat 31. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 31]"
複数の病院に通っている方も、お薬手帳は一冊にまとめておくことをおすすめします。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 複数の病院に通っている方も、お薬手帳は一冊にまとめておくこと... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 32)","Focus beat 32. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 32]"
飲み合わせのリスクを防ぐために、とても大切なことだからです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A simple, clean metaphorical illustration representing the health concept: 飲み合わせのリスクを防ぐために、とても大切なことだからです。... without medical gore or panic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 33)","Attention beat 33. Gentle slow push forward. The subject performs a subtle, calm micro-movement focusing on the visual metaphor. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 33]"
薬局ごとにお薬手帳を分けていると、いざというときに正しい情報が伝わらないことがあります。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 薬局ごとにお薬手帳を分けていると、いざというときに正しい情報... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 34)","Detail beat 34. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 34]"
全ての情報が一冊にまとまっていると、お医者さんも安心です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 全ての情報が一冊にまとまっていると、お医者さんも安心です。... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 35)","Context beat 35. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 35]"
また、診察のときに聞きたいことを、あらかじめメモに書いておくのも良い方法です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: また、診察のときに聞きたいことを、あらかじめメモに書いておく... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 36)","Solution demo beat 36. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 36]"
病院の診察室に入ると、緊張してしまって、聞きたかったことを忘れてしまうのはよくあることです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 病院の診察室に入ると、緊張してしまって、聞きたかったことを忘... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 37)","Observation beat 37. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 37]"
「最近、夜中に目が覚めることが多い」「この薬を飲むと少し胃がもたれる気がする」など、どんな小さなことでも構いません。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 「最近、夜中に目が覚めることが多い」「この薬を飲むと少し胃が... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 38)","Focus beat 38. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 38]"
メモ用紙に箇条書きにして、通院セットの中に一緒に入れておきましょう。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: メモ用紙に箇条書きにして、通院セットの中に一緒に入れておきま... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 39)","Attention beat 39. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 39]"
そうすれば、お医者さんにもスムーズに症状を伝えることができます。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: そうすれば、お医者さんにもスムーズに症状を伝えることができま... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 40)","Detail beat 40. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 40]"
また、マイナンバーカードを保険証として使う場合も、念のため従来の健康保険証を一緒に持っていくと安心です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: また、マイナンバーカードを保険証として使う場合も、念のため従... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 41)","Context beat 41. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 41]"
医療機関によっては、まだ対応していないことや、機械の調子が悪いことも考えられるからです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 医療機関によっては、まだ対応していないことや、機械の調子が悪... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 42)","Solution demo beat 42. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 42]"
診察券は、どの病院のものかパッと見てわかるように、輪ゴムで束ねたり、専用のケースに入れたりするのも良いですね。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 診察券は、どの病院のものかパッと見てわかるように、輪ゴムで束... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 43)","Observation beat 43. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 43]"
前日の夜、テレビを見終わった後など、ゆったりした時間に通院セットを作ってみてください。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 前日の夜、テレビを見終わった後など、ゆったりした時間に通院セ... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 44)","Focus beat 44. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 44]"
持ち物の準備が終わっているだけで、当日の朝の気持ちは驚くほど軽くなります。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 持ち物の準備が終わっているだけで、当日の朝の気持ちは驚くほど... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 45)","Attention beat 45. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 45]"
玄関先にそのバッグを置いておけば、あとはそれを持って出かけるだけです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 玄関先にそのバッグを置いておけば、あとはそれを持って出かける... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 46)","Detail beat 46. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 46]"
ふたつめは、当日の服装と靴です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: ふたつめは、当日の服装と靴です。... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 47)","Context beat 47. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 47]"
診察室で慌てて服を脱いだ経験はありませんか？,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 診察室で慌てて服を脱いだ経験はありませんか？... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 48)","Solution demo beat 48. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 48]"
病院では、血圧を測るために袖をまくり上げたり、注射や検査のために服を脱いだりすることがあります。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 病院では、血圧を測るために袖をまくり上げたり、注射や検査のた... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 49)","Observation beat 49. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 49]"
そのため、なるべく着脱しやすい服や、ゆったりとした服装を選ぶことが大切です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: そのため、なるべく着脱しやすい服や、ゆったりとした服装を選ぶ... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 50)","Focus beat 50. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 50]"
ピタッとした服や、たくさんのボタンが付いている服は、着替えるときに時間がかかり、気持ちを焦らせてしまいます。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: ピタッとした服や、たくさんのボタンが付いている服は、着替える... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 51)","Attention beat 51. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 51]"
カーディガンのように、簡単に羽織れて、すぐに脱げるものがとても便利です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: カーディガンのように、簡単に羽織れて、すぐに脱げるものがとて... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 52)","Detail beat 52. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 52]"
また、裾が長すぎるズボンや、長く垂れ下がるストールは、足元にからまって転倒の原因になることがあります。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: また、裾が長すぎるズボンや、長く垂れ下がるストールは、足元に... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 53)","Context beat 53. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 53]"
安全に歩くためにも、体に合ったサイズのものを選ぶようにしましょう。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: 安全に歩くためにも、体に合ったサイズのものを選ぶようにしまし... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 54)","Solution demo beat 54. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 54]"
次に、靴の見直しです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 次に、靴の見直しです。... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 55)","Observation beat 55. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 55]"
つっかけや、かかとのないサンダルは脱ぎ履きは楽ですが、歩いている途中に脱げやすく、転倒の危険が高まります。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. A senior Japanese person (65-75) doing the action described: つっかけや、かかとのないサンダルは脱ぎ履きは楽ですが、歩いて... in a clean domestic or clinic setting. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 56)","Focus beat 56. Smooth lateral follow. The subject continues their everyday task naturally focusing on the subject action. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 56]"
通院の日は、かかとをしっかり固定できる靴を選ぶのが安心です。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 通院の日は、かかとをしっかり固定できる靴を選ぶのが安心です。... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 57)","Attention beat 57. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 57]"
特に、つま先が少しだけ反り上がっているデザインの靴は、ちょっとした段差でのつまずきを防ぐ効果が期待できます。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 特に、つま先が少しだけ反り上がっているデザインの靴は、ちょっ... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 58)","Detail beat 58. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 58]"
面ファスナー、いわゆるマジックテープで留めるタイプの靴なら、座ったままでも簡単に脱ぎ履きができておすすめです。,"Generate a retro-clean 2D illustration (illustrated lifestyle handbook, retro-clean 2D, warm domestic scenes, senior-friendly). Clean flat outlines, minimal detail, object clarity, flat soft colors, warm earth tones, low saturation. Practical domestic scene focus, minimal clutter. Close-up focus on everyday items related to the narration: 面ファスナー、いわゆるマジックテープで留めるタイプの靴なら、... arranged neatly in a Japanese home or clinic. The human characters MUST explicitly show aging features: silver-gray hair, facial wrinkles, relaxed mature posture, and weathered hands. DO NOT make them look younger than 60.  No photorealistic rendering, no lip sync, no direct-to-camera speech, no mouth-open speaking pose, no cluttered composition. No other readable text. (Line 59)","Context beat 59. Slow macro drift over the object. The object remains perfectly still focusing on the focused object. Soft lighting remains stable. Preserve the warm, calm editorial mood of the image exactly. (Silent video, no audio). No lip sync, no direct-to-camera speech, no mouth-open speaking pose, no new readable text. [Context 59]"
