unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
64,SG_14_wakeup_routine,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) sitting on the edge of her futon or low bed, both feet flat on the floor, hands resting on knees, sitting quietly. Tatami, morning light. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
65,SG_14_wakeup_routine,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) sitting on futon edge, eyes gently closed, sitting still for a brief moment — just three seconds of calm waiting. A sense of patience. Tatami, morning light. Muted tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
66,SG_14_wakeup_routine,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) still seated on futon edge, calm expression, body relaxed — waiting for blood pressure and balance to settle naturally. Tatami, brighter morning light. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
67,SG_14_wakeup_routine,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, calm confident expression) beginning to stand up slowly from the futon edge, one hand gently on a nearby shelf or wall for support. Tatami, morning light now bright. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
68,SG_14_wakeup_routine,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, warm small smile) now standing in her Japanese bedroom, looking content and grounded. Morning light fills the room. A feeling of 'saying good morning to the body.' Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
69,SG_14_wakeup_routine,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, kind smile) conveying 'it takes a little extra effort, but it's worth it.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
70,SG_14_wakeup_routine,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, gentle encouraging expression) conveying that mornings can become easier with this small adjustment. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
71,SG_14_wakeup_routine,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, calm patient expression) with a gentle 'take your time' body language — one hand gently patting the air downward. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
72,SG_15_water_habit,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, lightly raised finger) conveying 'there's one more thing Haruko started doing.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
73,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman Haruko (silver-gray hair, wrinkles, weathered hands) placing a glass of water on her bedside shelf before going to sleep. Japanese bedroom, dim warm evening light, futon prepared. Muted warm tones, cream paper texture, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
74,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) sitting on the futon edge in morning, holding a glass of water with both weathered hands, taking a small sip. Tatami, morning light. Gentle, calm moment. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
75,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same glass of water on the bedside shelf, half full — no pressure to finish. Simple, warm still-life focus. Japanese bedroom, warm morning light. Muted tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
76,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) sitting on futon edge, glass in hand, sometimes drinking just a sip, sometimes more — no strict rule. Relaxed, personal moment. Japanese bedroom, morning light. Muted tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
77,SG_15_water_habit,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, reassuring expression) with a gentle shrug — conveying 'no need to force yourself to finish.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
78,SG_15_water_habit,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Gentle symbolic scene: a small wilted plant being gently watered — a single stream of water reviving it. Visual metaphor for replenishing overnight water loss. Warm, calm educational visual. Muted tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
79,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) standing and beginning her morning routine — moving more easily, a subtle sense of refreshment after the water. Japanese apartment, bright morning light. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
80,SG_15_water_habit,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, small satisfied smile) holding a glass of water, looking content. Morning in her Japanese apartment. The water has become a pleasant part of her routine. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
81,SG_15_water_habit,comparison_pair,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Split composition: left side shows a glass of room-temperature water (winter), right side shows a glass with slightly cooled water and a small ice chip (summer). Seasonal water preference comparison. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
82,SG_15_water_habit,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, gentle nod) conveying that seasonal comfort matters — drink at whatever temperature feels right. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
83,SG_16_evening_habits,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman Haruko (silver-gray hair, wrinkles, thoughtful expression) sitting in her Japanese living room in the evening, looking reflective — as if noticing a connection between evening habits and morning wellbeing. Warm indoor lamp light, Japanese interior. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
84,SG_16_evening_habits,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, knowing expression) with a gentle gesture connecting evening to morning — conveying that morning condition may relate to the night before. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
85,SG_16_evening_habits,comparison_pair,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Split composition: left side shows an elderly person watching TV late at night (bright screen glow, slumped posture), right side shows a heavy, groggy morning. Visual contrast of late TV and sluggish awakening. Japanese living room. Muted tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
86,SG_16_evening_habits,comparison_pair,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Split composition: left side shows a calm Japanese room with dimmed lighting and turned-off TV in the evening, right side shows a more refreshed, lighter morning awakening. Positive contrast. Japanese interior. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
87,SG_16_evening_habits,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, observant expression) noticing the pattern — sitting calmly, perhaps with a small notepad or a thoughtful gesture. Japanese living room, evening light. Muted tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
88,SG_16_evening_habits,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) in her Japanese living room, gently dimming a floor lamp or switching to indirect lighting. Warm, soft, transitional evening atmosphere. Muted tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
89,SG_16_evening_habits,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) sitting in soft indirect light, TV now off, reading a book or folding a cloth. Calm pre-sleep domestic scene. Japanese living room. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
90,SG_16_evening_habits,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) putting away her tea cup in the kitchen, mindful of not drinking too much liquid too late. Japanese kitchen, evening. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
91,SG_16_evening_habits,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. A dark Japanese hallway at night, dim nightlight visible, suggesting nighttime bathroom trips that disrupt sleep. Quiet, still atmosphere. Muted dark indigo and warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
92,SG_16_evening_habits,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Gentle symbolic scene: a peaceful sleeping figure silhouette with soft rhythmic waves around them — representing the body's internal rhythm being restored through sound sleep. Calm, warm educational visual. Muted tones, faded indigo, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
93,SG_16_evening_habits,process_metaphor,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Gentle symbolic scene: same sleeping figure silhouette with rhythmic waves now extending into a soft sunrise gradient — representing how stable nighttime autonomic rhythm leads to better morning condition. Muted warm tones, dawn colors, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
94,SG_16_evening_habits,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, quietly wise expression) with a gentle insightful gesture — conveying 'morning actually begins the night before.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
95,SG_17_haruko_outcome,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman Haruko (silver-gray hair, wrinkles, calm composed expression) sitting at her low table on a calm morning, a glass of water nearby, looking settled and at peace with her routine. Japanese apartment, bright morning light. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
96,SG_17_haruko_outcome,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, honest gentle expression) conveying that the dizziness hasn't completely gone away. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
97,SG_17_haruko_outcome,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) standing in her apartment, a very faint sense of wobble but handling it calmly — hand lightly touching a shelf, no alarm. Bright morning. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
98,SG_17_haruko_outcome,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, relaxed expression) going about her morning with more ease — less tension in her posture than before, a quiet confidence. Japanese apartment, warm light. Muted tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
99,SG_17_haruko_outcome,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles, gentle inner calm) standing by her bedroom window, hands relaxed at sides, breathing in the morning. Her own morning routine now feels natural and reassuring. Japanese apartment, bright warm light. Muted tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
100,SG_17_haruko_outcome,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese woman (silver-gray hair, wrinkles) looking out window, a faint peaceful smile — the fear of waking up has faded, replaced by a sense of quiet accomplishment. Morning light on her face. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
101,SG_17_haruko_outcome,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, quietly honest expression) conveying 'it wasn't a dramatic change.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
102,SG_17_haruko_outcome,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. A peaceful Japanese morning scene — light curtains gently catching breeze from a slightly open window, a simple flower vase on a shelf, the room bathed in soft warm light. Serene domestic atmosphere. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
103,SG_17_haruko_outcome,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm gentle smile) conveying Haruko's quiet satisfaction — 'she told me mornings became a little more peaceful.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
104,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, serious but gentle expression) with both hands clasped, conveying 'there is something important to share.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
105,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, gentle informative expression) with a calm open hand, conveying that today's story was about small daily adjustments. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
106,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, caring concerned expression) with a gentle but earnest gesture — conveying 'if dizziness continues every morning, please consult your doctor.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
107,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, earnest expression) with a small confirming nod — conveying that the same applies for strong rotational vertigo. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
108,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, helpful expression) with a gentle informative gesture — conveying that ENT or internal medicine clinics are good first points of contact. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
109,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, firm but caring expression) with a cautionary gentle hand gesture — conveying 'please do not stop your blood pressure medication on your own.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
110,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, trustworthy expression) with a gentle encouraging nod — conveying 'tell your doctor or pharmacist honestly.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
111,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, urgent but gentle expression) with both hands slightly raised — conveying 'if numbness, speech difficulty, or severe headache accompanies dizziness, seek medical attention promptly.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
112,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, gently concerned expression) conveying that such symptoms may be a sign the body needs more help. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
113,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm open expression) with a gentle beckoning gesture — conveying 'you don't need to hold back.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
114,SG_18_medical_advisory,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, reassuring warm smile) with an open, inviting gesture — conveying 'whenever something worries you, please do consult someone.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
115,SG_19_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. A beautiful, peaceful Japanese morning scene — a window open to a garden, soft golden morning light streaming in, gentle green leaves visible outside, a small bird on a fence. Calm, breathing, contemplative atmosphere. Muted warm tones, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
116,SG_19_closing,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. An elderly Japanese person (silver-gray hair, wrinkles) sitting up slowly from their futon, feet touching the floor, eyes half open in gentle morning light. A universal morning moment. Japanese bedroom. Muted warm tones, cream paper, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG, youth drift."
117,SG_19_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Close-up of morning light coming through a Japanese window, illuminating floating dust motes, a curtain edge gently moving. A moment of quiet breathing and stillness. Muted warm tones, soft golden light, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
118,SG_19_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm tender expression) with hands gently together, conveying 'please treasure that peaceful morning time.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
119,SG_19_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, gentle calming expression) with a slow, downward gesture — conveying 'no need to rush.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
120,SG_19_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, kind encouraging smile) conveying 'start your morning at your own pace.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
121,SG_19_closing,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warmly reassuring expression) with a gentle touch to her own chest — conveying 'someone is always here for you to talk to.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
122,SG_20_farewell,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm farewell expression) with hands gently together, conveying 'that's all for today's story.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
123,SG_20_farewell,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, grateful warm smile) with a gentle bow of the head — conveying heartfelt thanks for watching. Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
124,SG_20_farewell,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. A serene Japanese morning garden scene — soft morning light, a small bird on a branch, gentle flowers, stone path. A feeling of peaceful closure. Muted warm tones, soft ochre, gentle greens, cream paper grain, kamishibai frame. No readable text. Avoid photorealism, digital anime, glossy CG."
125,SG_20_farewell,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm parting smile) with a gentle wave — conveying 'see you in the next story.' Warm background, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
126,SG_20_farewell,host_anchor,host,no_readable_text,,reference_first_locked,"Using the provided reference image(s), generate a kamishibai paper theater illustration in hand-painted gouache and watercolor on textured paper. Same elderly Japanese narrator (silver-gray hair, wrinkles, warm gentle smile with a soft farewell bow) with hands resting together on her lap — conveying a final warm farewell and anticipation for the next meeting. Warm fading background suggesting a kamishibai card being gently slid away, kamishibai frame. The character MUST appear the SAME age as the reference. NO youth reduction. No readable text. Avoid digital anime, glossy CG, photorealism, speech pose."
