script_text,prompt_img_nano,prompt_video_veo3
血圧のことが気になる方や、お薬を飲んでいる方は、入浴のときの注意について、かかりつけ医に相談してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting at a table, calmly speaking with a doctor figure (shown as a small, respectful icon or silhouette rather than a full character) about bathing precautions. Silver-gray hair, gentle wrinkles, mature posture. Warm, reassuring atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin, avoid doctor costume unless truly needed. The character MUST appear the SAME age as the reference. NO youth reduction.","Slow push-in. The elderly person nods very slightly in understanding as the doctor silhouette holds still. Preserve the warm, reassuring atmosphere and exact character age. (Silent video, no audio). No lip sync, no new readable text."
三つ目は、着替えのときの動きについてです。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A Japanese dressing room with a low stool and a towel rack — the space where someone would change clothes before and after bathing. Calm, practical domestic scene. Flat soft colors, warm earth tones, object clarity, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Gentle pan across the prepared dressing room. The low stool and towel rack cast steady shadows that slowly shift with gentle window light. Preserve the calm, practical domestic scene. (Silent video, no audio). No new readable text."
脱衣所で服を脱ぐとき、片足で立ってズボンを脱ごうとすることがありますよね。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of an elderly person's foot lifted slightly off a Japanese dressing room floor while standing on one leg — the other leg is stepping out of folded trousers. Silver-gray hair visible at edge, weathered ankle skin. The posture looks slightly unsteady. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin, avoid undignified imagery.","Slow upward tilt. The elderly foot lifts slightly and trembles just a fraction to show mild unsteadiness, stepping out of the trousers. Preserve the subtle physical challenge and weathered skin. (Silent video, no audio). No lip sync, no new readable text."
あの瞬間は、思った以上にバランスが崩れやすいです。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly person's hand gripping the edge of a towel rack for balance while standing in a Japanese dressing room. The grip suggests a brief unsteady moment. Silver-gray hair, weathered hand with gentle wrinkles. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin, avoid injury scenes.","Gentle push-in. The weathered hand tightens its grip on the towel rack just slightly, knuckles turning a bit paler to show the balance effort. Preserve the brief unsteady moment. (Silent video, no audio). No lip sync, no new readable text."
実は、介護やリハビリの現場でも、着替えは座って行うのが基本とされています。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A stable low stool or shower chair placed in a Japanese dressing room, with a folded towel on the seat. The stool looks sturdy and purpose-built for sitting while changing. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Very slow push-in on the stable stool. The folded towel on the seat catches a soft warm light. The stool remains perfectly grounded. Preserve the sturdy, purpose-built mood. (Silent video, no audio). No new readable text."
もし脱衣所に安定した椅子やベンチがあれば、座ったまま着替えることができます。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A sturdy dressing room stool with armrests and a backrest, placed on a Japanese dressing room floor. It looks supportive and safe. Clean object-focused shot. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Gentle downward push toward the stool on the floor. The armrests and backrest look inviting as the ambient light softly highlights their ergonomic shapes. Preserve the supportive feeling. (Silent video, no audio). No new readable text."
ひじ掛けや背もたれがあるタイプだと、より安心です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of an elderly person's feet resting flat and firmly on a Japanese dressing room floor while seated on a low stool. The feet are stable, the stool is the right height. Weathered feet, relaxed posture. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin.","Slow push-in on the feet. The weathered feet rest flat and firmly on the floor, holding perfectly still in a relaxed posture. Preserve the stable, comfortable seating layout. (Silent video, no audio). No new readable text."
足の裏がしっかり床につく高さのものを選ぶのがポイントです。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a low stool in a Japanese dressing room with armrests and a small backrest — the details that make it safe and comfortable for sitting while changing. Object clarity, practical product detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Subtle pan around the stool. The armrests and backrest catch a clean edge highlight, showing off the safety-first design. Preserve the clear product detail. (Silent video, no audio). No new readable text."
もうひとつの工夫は、お風呂に入る前に着替えの準備をしておくことです。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A Japanese dressing room scene: beside a low stool, a clean towel and a set of folded clothes are placed within arm's reach on a small shelf or basket. Everything is prepared before bathing. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Slow pan from the low stool to the shelf. The clean towel and folded clothes sit calmly in place, well within arm's reach. Preserve the prepared, organized mood. (Silent video, no audio). No new readable text."
タオルや着替えを、椅子の横など手の届くところに並べておきましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Neatly folded towels and a change of clothes arranged on a small table or basket next to a stool in a Japanese dressing room. Everything is within easy reach. Warm, organized, practical domestic scene. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Gentle dolly back to reveal the neatly folded towels and clothes next to the stool. The warm domestic light brings a sense of order and calm. Preserve the easy-reach arrangement. (Silent video, no audio). No new readable text."
こうしておくと、湯上がりに慌てて探す必要がなくなります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a prepared changing station in a Japanese dressing room: towel draped over stool armrest, clean clothes folded beside it, slippers nearby. Everything ready so there is no rushing after the bath. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Slow downward push on the changing station. The towel draped over the armrest stirs imperceptibly, and the slippers hold ready. Preserve the no-rush, fully prepared feeling. (Silent video, no audio). No new readable text."
洋服も、伸縮性があって着やすいものを選んでおくと、動きに余裕が出てきます。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of comfortable stretchy casual clothes — a soft pullover and elastic-waist trousers — folded neatly on a Japanese dressing room shelf. The clothes look easy to put on. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Gentle push-in on the folded stretchy clothes. The soft pullover fabric looks plush, and the elastic waist catches a subtle shadow. Preserve the comfortable, easy-to-wear detail. (Silent video, no audio). No new readable text."
ボタンが細かくて指先が大変なときは、マジックテープに替えるという方法もあります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a garment with Velcro closure strips replacing small buttons, lying on a Japanese dressing room surface. The Velcro is clearly visible and easy to use. Practical adaptive clothing detail. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Slow, very slight pan across the garment with Velcro. One of the Velcro strips lifts a millimeter or casts a clear shadow, emphasizing its easy use. Preserve the practical adaptive detail. (Silent video, no audio). No new readable text."
もし手すりをつけられる場所があれば、立ち上がるときに両手で体を支えやすくなります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A small wall-mounted grab bar installed beside a stool in a Japanese dressing room. An elderly person's weathered hand rests on the grab bar for support while standing up. Silver-gray hair visible. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin.","Subtle push-in. The weathered hand firmly grips the wall-mounted grab bar, showing solid support as the person prepares to stand. Preserve the secure installation and elderly hand detail. (Silent video, no audio). No lip sync, no new readable text."
無理に立ったまま着替える必要はありません。座ってゆっくりで大丈夫です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person seated calmly on a low stool in a dressing room, with folded clothes beside them. The person looks relaxed and unhurried. Silver-gray hair, gentle wrinkles, relaxed mature posture, comfortable indoor clothing. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin, avoid undignified imagery. The character MUST appear the SAME age as the reference. NO youth reduction.","Slow, calm push-in. The elderly person breathes slowly and relaxes their shoulders, sitting unhurriedly on the stool. Preserve the relaxed mature posture and exact character identity. (Silent video, no audio). No lip sync, no new readable text."
手すりの設置をお考えの場合は、ケアマネジャーや専門の業者に相談するのが安心です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a grab bar mounted on a Japanese dressing room wall, beside a sturdy stool. The installation looks professional and secure. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Gentle downward push. The grab bar and sturdy stool are bathed in a soft, secure light, emphasizing the professional, flush mounting on the wall. Preserve the practical detail. (Silent video, no audio). No new readable text."
介護保険の住宅改修として対象になる場合もありますので、まずは確認してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting calmly at a table, holding a small document or note, as if reviewing care insurance options for home modification. Silver-gray hair, gentle wrinkles, weathered hands. Warm, practical domestic atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction.","Slow dolly forward. The elderly person gently turns the small document or note in their weathered hands, reading silently and calmly. Preserve the exact character identity and age. (Silent video, no audio). No lip sync, no new readable text."
なお、着替えのときのふらつきが何度も続くようであれば、一度かかりつけ医に相談されるとよいかもしれません。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person speaking calmly with a care manager figure (suggested by a clipboard silhouette) about home renovation support. Silver-gray hair, gentle wrinkles, mature posture. Warm, respectful atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction.","Slight lateral drift. The elderly person nods affirmatively toward the care manager silhouette, who holds steady. Preserve the warm, respectful atmosphere and exact character age. (Silent video, no audio). No lip sync, no new readable text."
ここまでの内容を、少しイメージで振り返ってみましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A calm transition shot: a Japanese dressing room seen from the doorway, inviting the viewer to compare what was seen before with what is coming next. Warm, reflective atmosphere. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Slow, inviting pan starting from the doorway. The empty dressing room waits calmly, the warm reflective atmosphere holding steady. Preserve the transition shot mood. (Silent video, no audio). No new readable text."
見直す前の脱衣所は、冷たい床にそのまま立って、すぐに服を脱いでいたかもしれません。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A side-by-side or split-panel comparison of a Japanese dressing room BEFORE review: bare vinyl floor, no heater, no stool, clothes just tossed on a shelf. The room looks cold and unprepared. Illustration style, clearly not a photograph. Flat soft colors, cool-toned palette. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Controlled parallax hold on the split scene. The BEFORE side feels completely still and cold, conveying its unprepared state. Preserve the illustration style and cool-toned palette. (Silent video, no audio). No new readable text."
見直した後は、足元にはコルクマットがあって、壁には小さなヒーターがかかっています。,"Generate a retro-clean 2D illustrated lifestyle handbook image. The AFTER version of the same Japanese dressing room: a cork mat on the floor, a small wall-mounted heater, and a low stool with a towel and folded clothes beside it. The room looks warmer and more prepared, but the changes are modest — just a few small additions. Illustration style, clearly not a photograph. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Slow, gentle parallax on the AFTER scene. The cork mat, heater, and stool sit securely in place with a warm glow that seems to radiate out slightly. Preserve the modest, achievable improvement. (Silent video, no audio). No new readable text."
低めの椅子が置いてあって、タオルと着替えがすぐ手の届くところにあります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of the key additions in the improved Japanese dressing room: the low stool with towel draped on armrest, and clothes within easy reach. The additions look simple and affordable, not a major renovation. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Gentle push-in on the key additions. The stool and folded clothes catch a soft, shifting warm light, contrasting with their absence in the previous scene. Preserve the simple arrangement. (Silent video, no audio). No new readable text."
大きな工事をしたわけではありません。,"Generate a retro-clean 2D illustrated lifestyle handbook image. The improved Japanese dressing room seen whole: cork mat, wall heater, low stool, organized clothes. Everything modest and achievable. Calm, practical atmosphere. Flat soft colors, warm earth tones, object clarity, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Slow, sweeping pan across the improved dressing room. Everything is visibly organized and modest, shadows stretching softly in the warm light. Preserve the practical atmosphere. (Silent video, no audio). No new readable text."
ちょっとした見直しだけでも、毎日の支度が少し楽になることがあります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. The same improved Japanese dressing room from a slightly different angle, looking calm and lived-in. The small changes have made the daily routine a bit easier. Warm, encouraging atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Gentle upward tilt around the room. The space feels calm and lived-in, the warm, encouraging light softly shifting on the walls. Preserve the small daily-routine improvements. (Silent video, no audio). No new readable text."
もし、ひとりで進めるのが難しいなと思ったら、次のことを参考にしてみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A warm, inviting view of a Japanese community support center entrance or a phone on a table — suggesting the first step is to reach out for help. Calm, encouraging domestic atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Slow push toward the phone on the table or support center entrance. The ambient sunlight softly flickers over the surface. Preserve the warm, inviting reaching-out mood. (Silent video, no audio). No new readable text."
まずは、お住まいの地域の地域包括支援センターに相談してみるのがいちばん近道です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person's weathered hand holding a telephone receiver or a mobile phone, as if calling a local community support center. Silver-gray hair visible. Warm, practical domestic setting. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin.","Subtle push-in. The weathered hand firmly grips the telephone receiver or mobile phone, bringing it up a fraction of an inch to dial or speak. Preserve the practical domestic setting. (Silent video, no audio). No lip sync, no new readable text."
ケアマネジャーがいらっしゃる方は、ケアマネジャーに相談してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting at a table with a care manager figure (suggested by a clipboard), discussing home safety options. Silver-gray hair, gentle wrinkles, mature posture. Warm, respectful atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction.","Gentle dolly forward. The elderly person leans slightly in to actively listen to the care manager figure, adjusting their posture comfortably. Preserve the exact character identity and age. (Silent video, no audio). No lip sync, no new readable text."
介護保険の住宅改修では、手すりの取り付けや、床材の変更が対象になることがあります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A small symbolic scene: a grab bar and a floor tile sample placed on a table next to a simple document icon, representing home renovation items covered by care insurance. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid fake scientific proof imagery.","Slow tilt down toward the items. The grab bar and tile sample catch the light uniformly alongside the document icon. Preserve the clean, practical insurance-subsidy metaphor. (Silent video, no audio). No new readable text."
限度額は二十万円で、自己負担は一割から三割が目安とされています。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple illustration showing a coin stack and a document icon side by side, representing the care insurance subsidy (up to 200,000 yen, with 10-30% co-pay). Clean, factual, not detailed with real numbers. Flat soft colors, warm earth tones, diagram-like clarity. No readable text. Avoid photorealistic rendering, avoid infographic overload.","Gentle parallax layer drift. The coin stack drawing and document icon softly float or shift relative to each other. Preserve the clean, factual diagram-like clarity. (Silent video, no audio). No new readable text."
ただし、自治体によって条件が異なることがありますので、詳しくは窓口でご確認ください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple illustration of a municipal office window or service counter icon, representing local government as a source of detailed information. Calm, factual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Subtle push-in. The municipal office window or service counter icon subtly pulses with a soft glow to represent it as a source of information. Preserve the calm, factual mood. (Silent video, no audio). No new readable text."
工事を始める前には、必ず事前に申請が必要です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple document with a stamp or seal icon, representing an application form that must be submitted before renovation work begins. Clean, factual, object-focused. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid fake scientific proof imagery.","Slow downward push on the application document. The stamp or seal icon catches a subtle animated gleam, emphasizing its official submission status. Preserve the clean object focus. (Silent video, no audio). No new readable text."
この点だけは忘れないようにしておきましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a small calendar or reminder note icon and a document icon, emphasizing the importance of remembering to apply in advance. Clean, practical. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Very slow dolly forward. The small calendar icon and document icon remain prominent as the background softly blurs out further, emphasizing the reminder. Preserve the clean, practical message. (Silent video, no audio). No new readable text."
暖房器具をお使いの方は、メーカーの取扱説明書もあわせてご確認ください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A compact ceramic heater with a product manual booklet placed beside it on a Japanese dressing room surface, suggesting the user should check the manufacturer's instructions. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid brand logos.","Slow push-in on the heater and product manual. The booklet pages do not flutter, but the entire grouping feels illuminated by a clear, practical light. Preserve the object clarity. (Silent video, no audio). No new readable text."
自治体のホームページには、住まいの安全チェックリストが公開されていることもあります。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A tablet or computer screen showing a simplified municipal website layout with a home safety checklist icon. The screen is generic, no real URL or text visible. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering.","Gentle straight push-in toward the screen. The generic municipal website layout glows softly, holding completely steady. Preserve the clear digital interface metaphor. (Silent video, no audio). No new readable text."
そういったものを使って、まずは今の状態を確認してみるのもよい方法です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting comfortably at home, looking at a printed checklist page with simple illustrations on it, reviewing their current home safety situation. Silver-gray hair, gentle wrinkles, relaxed mature posture. Warm, practical domestic atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction.","Slow pan. The elderly person sits comfortably, breathing softly, and traces a finger very slightly down the printed checklist page in thought. Preserve the exact character identity and age. (Silent video, no audio). No lip sync, no new readable text."
今日の動画では、脱衣所で気をつけたいことを三つ確認してきました。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A calm wide view of the improved Japanese dressing room: cork mat, wall heater, low stool, organized towels and clothes. The room looks warm, safe, and ready for daily use. Summary visual. Flat soft colors, warm earth tones, object clarity, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Slow, wide pan across the fully improved dressing room. The cork mat, heater, and stool sit securely under a soft, warm ambient light that brings the room together. Preserve the safe, ready summary mood. (Silent video, no audio). No new readable text."
ひとつ目は、床の滑りやすさと段差のこと。,"Generate a retro-clean 2D illustrated lifestyle handbook image. Three simple visual icons representing the three check points: a mat on a floor (slip prevention), a thermometer (temperature management), and a stool (safe changing posture). Clean, summary composition. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid infographic overload.","Gentle parallax shift. The three simple visual icons (mat, thermometer, stool) drift slightly apart to emphasize their distinct checkpoints. Preserve the clean summary composition. (Silent video, no audio). No new readable text."
ふたつ目は、温度差への備え。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A close-up of a thermometer icon and a warm-toned background, representing the temperature awareness checkpoint. Clean, minimal summary visual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Slow push-in on the thermometer icon. The warm-toned background slowly deepens in warmth, representing temperature awareness. Preserve the minimal summary visual. (Silent video, no audio). No new readable text."
三つ目は、着替えるときの動作の工夫です。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A close-up of a low stool icon with folded clothes beside it, representing the safe changing posture checkpoint. Clean, minimal summary visual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering.","Gentle push-in on the low stool icon and folded clothes. The items sit solidly in the frame, bathed in warm light. Preserve the minimal, clean summary visual. (Silent video, no audio). No new readable text."
全部を一度にやる必要はありません。,"Generate a retro-clean 2D illustrated lifestyle handbook image. The improved Japanese dressing room seen one final time, calm and complete. The room looks warm and well-prepared, with all three additions (mat, heater, stool) visible. No rush, no pressure. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Slow, sweeping dolly forward into the improved dressing room. All three key items (mat, heater, stool) look calm and perfectly arranged. Preserve the no-rush, no-pressure completion. (Silent video, no audio). No new readable text."
気がついたときに、ひとつずつ見直してみてください。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A peaceful, slightly wider view of the Japanese dressing room with warm light. The room looks safe, prepared, and welcoming. A calm sense of 'one step at a time is enough.' Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Gentle upward tilt around the peaceful, slightly wider dressing room view. The warm light feels deep and welcoming. Preserve the calm 'one step at a time' atmosphere. (Silent video, no audio). No new readable text."
急がなくても大丈夫です。少しずつ整えていきましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A gentle, warm-toned view of the same Japanese dressing room, now calm and reassuring. The feeling is 'take your time, there is no hurry.' Soft warm light, flat soft colors, warm earth tones, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Extremely slow pan. The warm-toned room feels completely calm, with only the softest interplay of shadows. Preserve the relaxed, reassuring 'no hurry' sensation. (Silent video, no audio). No new readable text."
この動画がお役に立てたら、また次回もご一緒にお話ししましょう。,"Generate a retro-clean 2D illustrated lifestyle handbook image. A soft, warm closing view of the Japanese dressing room — everything in place, a gentle sense of completion. The atmosphere invites the viewer to return for the next video. Warm, trustworthy, practical. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom.","Final slow push backward from the dressing room. The warm light softly dims down or gently holds steady as the scene concludes, inviting return. Preserve the trustworthy, practical completion. (Silent video, no audio). No new readable text."
