unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
76,SG06_before_after,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. The same improved Japanese dressing room from a slightly different angle, looking calm and lived-in. The small changes have made the daily routine a bit easier. Warm, encouraging atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
77,SG07_consult,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A warm, inviting view of a Japanese community support center entrance or a phone on a table — suggesting the first step is to reach out for help. Calm, encouraging domestic atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering."
78,SG07_consult,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person's weathered hand holding a telephone receiver or a mobile phone, as if calling a local community support center. Silver-gray hair visible. Warm, practical domestic setting. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin."
79,SG07_consult,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting at a table with a care manager figure (suggested by a clipboard), discussing home safety options. Silver-gray hair, gentle wrinkles, mature posture. Warm, respectful atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction."
80,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A small symbolic scene: a grab bar and a floor tile sample placed on a table next to a simple document icon, representing home renovation items covered by care insurance. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid fake scientific proof imagery."
81,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple illustration showing a coin stack and a document icon side by side, representing the care insurance subsidy (up to 200,000 yen, with 10-30% co-pay). Clean, factual, not detailed with real numbers. Flat soft colors, warm earth tones, diagram-like clarity. No readable text. Avoid photorealistic rendering, avoid infographic overload."
82,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple illustration of a municipal office window or service counter icon, representing local government as a source of detailed information. Calm, factual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering."
83,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A simple document with a stamp or seal icon, representing an application form that must be submitted before renovation work begins. Clean, factual, object-focused. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid fake scientific proof imagery."
84,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. Close-up of a small calendar or reminder note icon and a document icon, emphasizing the importance of remembering to apply in advance. Clean, practical. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering."
85,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A compact ceramic heater with a product manual booklet placed beside it on a Japanese dressing room surface, suggesting the user should check the manufacturer's instructions. Object clarity, practical detail. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid brand logos."
86,SG07_consult,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A tablet or computer screen showing a simplified municipal website layout with a home safety checklist icon. The screen is generic, no real URL or text visible. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering."
87,SG07_consult,everyday_example,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. An elderly Japanese person sitting comfortably at home, looking at a printed checklist page with simple illustrations on it, reviewing their current home safety situation. Silver-gray hair, gentle wrinkles, relaxed mature posture. Warm, practical domestic atmosphere. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid youthful smooth skin. The character MUST appear the SAME age as the reference. NO youth reduction."
88,SG08_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A calm wide view of the improved Japanese dressing room: cork mat, wall heater, low stool, organized towels and clothes. The room looks warm, safe, and ready for daily use. Summary visual. Flat soft colors, warm earth tones, object clarity, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
89,SG08_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. Three simple visual icons representing the three check points: a mat on a floor (slip prevention), a thermometer (temperature management), and a stool (safe changing posture). Clean, summary composition. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid infographic overload."
90,SG08_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A close-up of a thermometer icon and a warm-toned background, representing the temperature awareness checkpoint. Clean, minimal summary visual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering."
91,SG08_closing,object_focus,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A close-up of a low stool icon with folded clothes beside it, representing the safe changing posture checkpoint. Clean, minimal summary visual. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering."
92,SG08_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. The improved Japanese dressing room seen one final time, calm and complete. The room looks warm and well-prepared, with all three additions (mat, heater, stool) visible. No rush, no pressure. Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
93,SG08_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A peaceful, slightly wider view of the Japanese dressing room with warm light. The room looks safe, prepared, and welcoming. A calm sense of 'one step at a time is enough.' Flat soft colors, warm earth tones, object clarity. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
94,SG08_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A gentle, warm-toned view of the same Japanese dressing room, now calm and reassuring. The feeling is 'take your time, there is no hurry.' Soft warm light, flat soft colors, warm earth tones, minimal clutter. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
95,SG08_closing,environment_bridge,no_host,no_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook image. A soft, warm closing view of the Japanese dressing room — everything in place, a gentle sense of completion. The atmosphere invites the viewer to return for the next video. Warm, trustworthy, practical. Flat soft colors, warm earth tones. No readable text. Avoid photorealistic rendering, avoid Western-style bathroom."
